t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.33333333,-0.00212429,0.00013710,0.27700091,-0.00095983,-0.00828220,-0.00057321,-0.00579822,0.00011980,1.24169031,-0.00139315,-0.04566369,-0.00422737
0.35000000,-0.00239151,0.00011144,0.29744657,-0.00099059,-0.00906188,-0.00065009,-0.00587191,-0.00037132,1.22683116,-0.00188375,-0.04677613,-0.00465736
0.36666667,-0.00267127,0.00007540,0.31745887,-0.00103054,-0.00985402,-0.00073453,-0.00590276,-0.00098355,1.20084277,-0.00244257,-0.04752338,-0.00511339
0.38333333,-0.00296102,0.00002677,0.33687338,-0.00108042,-0.01065215,-0.00082655,-0.00590352,-0.00173019,1.16498760,-0.00304724,-0.04788205,-0.00556998
0.40000000,-0.00325762,-0.00003663,0.35554557,-0.00114102,-0.01144909,-0.00092624,-0.00585818,-0.00260765,1.12046087,-0.00369997,-0.04781015,-0.00603319
0.41666667,-0.00355751,-0.00011661,0.37334951,-0.00121296,-0.01223747,-0.00103403,-0.00575732,-0.00359672,1.06837718,-0.00439020,-0.04729548,-0.00652074
0.43333333,-0.00385716,-0.00021587,0.39017641,-0.00129657,-0.01300985,-0.00115025,-0.00561711,-0.00474934,1.00976478,-0.00510234,-0.04633386,-0.00702910
0.45000000,-0.00415284,-0.00033722,0.40593317,-0.00139257,-0.01375861,-0.00127446,-0.00543125,-0.00607565,0.94556488,-0.00585696,-0.04491598,-0.00750994
0.46666667,-0.00444033,-0.00048221,0.42054099,-0.00150078,-0.01447661,-0.00140678,-0.00517829,-0.00750033,0.87663495,-0.00660135,-0.04306914,-0.00799836
0.48333333,-0.00471594,-0.00065378,0.43393407,-0.00162227,-0.01515644,-0.00154733,-0.00488727,-0.00911121,0.80375418,-0.00741174,-0.04077679,-0.00849354
0.50000000,-0.00497552,-0.00085335,0.44605840,-0.00175633,-0.01579149,-0.00169553,-0.00452968,-0.01081788,0.72763027,-0.00817804,-0.03808849,-0.00895245
0.51666667,-0.00521539,-0.00108395,0.45687069,-0.00190472,-0.01637517,-0.00185168,-0.00412253,-0.01272064,0.64890694,-0.00905151,-0.03500437,-0.00942962
0.53333333,-0.00543162,-0.00134683,0.46633747,-0.00206616,-0.01690198,-0.00201492,-0.00364221,-0.01471463,0.56817148,-0.00984715,-0.03158983,-0.00985328
0.55000000,-0.00562093,-0.00164505,0.47443420,-0.00224337,-0.01736618,-0.00218530,-0.00311029,-0.01691188,0.48596222,-0.01080501,-0.02783087,-0.01027871
0.56666667,-0.00578000,-0.00197966,0.48114903,-0.00240901,-0.01776350,-0.00236262,-0.00250260,-0.01919379,0.40303772,-0.01012321,-0.02381528,-0.01069094
0.58333333,-0.00590670,-0.00235170,0.48651808,-0.00242817,-0.01808988,-0.00254574,-0.00182571,-0.02156351,0.32227901,-0.00134507,-0.01955662,-0.01103251
0.60000000,-0.00599987,-0.00276328,0.49061042,-0.00231319,-0.01834168,-0.00273468,-0.00108477,-0.02411289,0.24565996,0.00669402,-0.01508038,-0.01137168
0.61666667,-0.00605840,-0.00321527,0.49348903,-0.00208675,-0.01851640,-0.00292923,-0.00026916,-0.02672913,0.17281261,0.01337213,-0.01045621,-0.01169526
0.63333333,-0.00608126,-0.00370908,0.49520885,-0.00176735,-0.01861242,-0.00312866,0.00062571,-0.02941679,0.10325673,0.01894252,-0.00573576,-0.01197580
0.65000000,-0.00606766,-0.00424649,0.49581788,-0.00137003,-0.01862859,-0.00333212,0.00159680,-0.03217760,0.03657579,0.02361230,-0.00094862,-0.01220700
0.66666667,-0.00601699,-0.00482990,0.49535808,-0.00090808,-0.01856437,-0.00353886,0.00264264,-0.03503179,-0.02759454,0.02748563,0.00386985,-0.01239696
0.68333333,-0.00592883,-0.00546235,0.49386668,-0.00039403,-0.01841985,-0.00374821,0.00376185,-0.03800962,-0.08953436,0.03060994,0.00868271,-0.01255099
0.70000000,-0.00580306,-0.00614662,0.49138204,0.00016312,-0.01819573,-0.00395953,0.00495270,-0.04108638,-0.14917873,0.03319517,0.01345189,-0.01267161
0.71666667,-0.00563986,-0.00688512,0.48794436,0.00075711,-0.01789334,-0.00417219,0.00621278,-0.04423752,-0.20641540,0.03540764,0.01814185,-0.01276042
0.73333333,-0.00543968,-0.00767991,0.48359525,0.00138389,-0.01751451,-0.00438559,0.00753880,-0.04743904,-0.26115937,0.03737755,0.02272012,-0.01281933
0.75000000,-0.00520322,-0.00853265,0.47837729,0.00204107,-0.01706158,-0.00459917,0.00892663,-0.05066776,-0.31335215,0.03920628,0.02715798,-0.01285043
0.76666667,-0.00493140,-0.00944461,0.47233363,0.00272756,-0.01653731,-0.00481238,0.01037135,-0.05390151,-0.36296042,0.04097139,0.03142998,-0.01285488
0.78333333,-0.00462536,-0.01041674,0.46550755,0.00344318,-0.01594483,-0.00502466,0.01186751,-0.05712086,-0.40997418,0.04272619,0.03551366,-0.01283165
0.80000000,-0.00428640,-0.01145079,0.45794217,0.00418464,-0.01528761,-0.00523536,0.01340922,-0.06037536,-0.45440485,0.04428609,0.03938926,-0.01277657
0.81666667,-0.00391596,-0.01254832,0.44968009,0.00494924,-0.01456939,-0.00544382,0.01498998,-0.06365854,-0.49628312,0.04568510,0.04304050,-0.01268623
0.83333333,-0.00351564,-0.01371075,0.44076309,0.00573475,-0.01379408,-0.00564974,0.01660135,-0.06696379,-0.53565643,0.04695032,0.04645740,-0.01258373
0.85000000,-0.00308716,-0.01493860,0.43123571,0.00651814,-0.01296583,-0.00585302,0.01823702,-0.07024336,-0.57236093,0.04683520,0.04962405,-0.01248043
0.86666667,-0.00263245,-0.01623034,0.42115322,0.00722750,-0.01208904,-0.00605349,0.01988992,-0.07339653,-0.60574961,0.04240570,0.05252809,-0.01236969
0.88333333,-0.00215361,-0.01758355,0.41058201,0.00777251,-0.01116819,-0.00625082,0.02155177,-0.07642867,-0.63514819,0.03255772,0.05516372,-0.01223836
0.90000000,-0.00165292,-0.01899566,0.39959951,0.00807740,-0.01020766,-0.00644505,0.02320957,-0.07941079,-0.65988729,0.01816325,0.05753922,-0.01210041
0.91666667,-0.00113268,-0.02046183,0.38829421,0.00812293,-0.00921189,-0.00663662,0.02485518,-0.08228317,-0.67929423,0.00261456,0.05965179,-0.01197565
0.93333333,-0.00059504,-0.02197421,0.37676242,0.00796131,-0.00818544,-0.00682592,0.02648449,-0.08490125,-0.69289343,-0.00980202,0.06149265,-0.01185735
0.95000000,-0.00004204,-0.02352661,0.36509663,0.00763954,-0.00713256,-0.00701313,0.02808495,-0.08733801,-0.70091799,-0.01939831,0.06308158,-0.01173504
0.96666667,0.00052448,-0.02511517,0.35338371,0.00719279,-0.00605715,-0.00719857,0.02964539,-0.08969907,-0.70371036,-0.02688426,0.06443771,-0.01161890
0.98333333,0.00110294,-0.02673494,0.34170427,0.00665361,-0.00496298,-0.00738264,0.03116082,-0.09188994,-0.70164720,-0.03241756,0.06556914,-0.01151608
1.00000000,0.00169201,-0.02838062,0.33013230,0.00605091,-0.00385361,-0.00756555,0.03262588,-0.09385413,-0.69512807,-0.03621651,0.06648724,-0.01141697
1.01666667,0.00229048,-0.03004992,0.31873501,0.00540374,-0.00273221,-0.00774736,0.03402959,-0.09574303,-0.68456587,-0.03887208,0.06721702,-0.01131553
1.03333333,0.00289735,-0.03174140,0.30757263,0.00472715,-0.00160166,-0.00792828,0.03536724,-0.09758234,-0.67037906,-0.04062512,0.06777308,-0.01122160
1.05000000,0.00351183,-0.03345174,0.29669848,0.00403681,-0.00046467,-0.00810856,0.03663619,-0.09923919,-0.65298492,-0.04143814,0.06816796,-0.01113899
1.06666667,0.00413326,-0.03517800,0.28615907,0.00334546,0.00067639,-0.00828827,0.03783037,-0.10071636,-0.63279414,-0.04148566,0.06841952,-0.01105899
1.08333333,0.00476107,-0.03691989,0.27599426,0.00266014,0.00181940,-0.00846742,0.03894588,-0.10215690,-0.61020703,-0.04111189,0.06854406,-0.01097830
1.10000000,0.00539481,-0.03867726,0.26623752,0.00198668,0.00296246,-0.00864602,0.03998128,-0.10355893,-0.58561055,-0.04038807,0.06855473,-0.01089813
1.11666667,0.00603417,-0.04044914,0.25691609,0.00133075,0.00410387,-0.00882407,0.04093602,-0.10486621,-0.55937604,-0.03932447,0.06846324,-0.01081927
1.13333333,0.00667887,-0.04223383,0.24805137,0.00069769,0.00524213,-0.00900173,0.04180785,-0.10602772,-0.53185770,-0.03793988,0.06828150,-0.01074995
1.15000000,0.00732867,-0.04402999,0.23965915,0.00009146,0.00637594,-0.00917900,0.04259530,-0.10706318,-0.50339166,-0.03631782,0.06802109,-0.01068385
1.16666667,0.00798334,-0.04583781,0.23174995,-0.00048612,0.00750414,-0.00935587,0.04329918,-0.10806082,-0.47429562,-0.03458704,0.06769086,-0.01061792
1.18333333,0.00864269,-0.04765740,0.22432931,-0.00103356,0.00862569,-0.00953223,0.04392077,-0.10901674,-0.44486844,-0.03276734,0.06729820,-0.01054901
1.20000000,0.00930654,-0.04948877,0.21739812,-0.00154968,0.00973966,-0.00970797,0.04446179,-0.10992697,-0.41539024,-0.03087602,0.06684900,-0.01047444
1.21666667,0.00997467,-0.05133183,0.21095290,-0.00203352,0.01084518,-0.00988289,0.04492427,-0.11078762,-0.38612234,-0.02892827,0.06634775,-0.01039226
1.23333333,0.01064688,-0.05318636,0.20498617,-0.00248437,0.01194146,-0.01005682,0.04531053,-0.11159481,-0.35730752,-0.02693757,0.06579753,-0.01030135
1.25000000,0.01132292,-0.05505203,0.19948668,-0.00290169,0.01302770,-0.01022955,0.04562303,-0.11234477,-0.32917017,-0.02491591,0.06520014,-0.01020121
1.26666667,0.01200248,-0.05692824,0.19443976,-0.00328511,0.01410314,-0.01040089,0.04586433,-0.11302597,-0.30191661,-0.02287126,0.06455609,-0.01009210
1.28333333,0.01268521,-0.05881425,0.18982761,-0.00363441,0.01516700,-0.01057065,0.04603725,-0.11363516,-0.27573506,-0.02081441,0.06386482,-0.00997471
1.30000000,0.01337071,-0.06070938,0.18562961,-0.00394959,0.01621848,-0.01073865,0.04614476,-0.11417863,-0.25079594,-0.01875789,0.06312478,-0.00984966
1.31666667,0.01405849,-0.06261294,0.18182257,-0.00423082,0.01725673,-0.01090473,0.04618979,-0.11466216,-0.22725180,-0.01671224,0.06233355,-0.00971714
1.33333333,0.01474800,-0.06452402,0.17838110,-0.00447834,0.01828084,-0.01106871,0.04617530,-0.11507619,-0.20523745,-0.01468142,0.06148789,-0.00957766
1.35000000,0.01543862,-0.06644153,0.17527782,-0.00469248,0.01928985,-0.01123048,0.04610435,-0.11541408,-0.18486983,-0.01267083,0.06058379,-0.00943326
1.36666667,0.01612965,-0.06836428,0.17248374,-0.00487367,0.02028273,-0.01138995,0.04598047,-0.11567353,-0.16624801,-0.01068696,0.05961653,-0.00928662
1.38333333,0.01682034,-0.07029098,0.16996850,-0.00502246,0.02125832,-0.01154709,0.04580755,-0.11585244,-0.14945307,-0.00873602,0.05858086,-0.00914094
1.40000000,0.01750989,-0.07222027,0.16770072,-0.00513948,0.02221541,-0.01170188,0.04558975,-0.11594905,-0.13454806,-0.00682372,0.05747117,-0.00899713
1.41666667,0.01819746,-0.07415070,0.16564823,-0.00522546,0.02315266,-0.01185428,0.04533145,-0.11596183,-0.12157791,-0.00495548,0.05628165,-0.00885228
1.43333333,0.01888215,-0.07608079,0.16377846,-0.00528120,0.02406867,-0.01200407,0.04503731,-0.11588955,-0.11056940,-0.00313643,0.05500645,-0.00869755
1.45000000,0.01956305,-0.07800900,0.16205867,-0.00530759,0.02496192,-0.01215088,0.04471106,-0.11573125,-0.10153128,-0.00137141,0.05364085,-0.00852334
1.46666667,0.02023918,-0.07993374,0.16045628,-0.00530559,0.02583087,-0.01229436,0.04435441,-0.11548624,-0.09445435,0.00033502,0.05218217,-0.00832904
1.48333333,0.02090949,-0.08185344,0.15893916,-0.00527622,0.02667395,-0.01243415,0.04396875,-0.11515408,-0.08931169,0.00197869,0.05062857,-0.00811628
1.50000000,0.02157289,-0.08376691,0.15747592,-0.00522091,0.02748957,-0.01257000,0.04355510,-0.11476037,-0.08605913,0.00353583,0.04897908,-0.00788952
1.51666667,0.02222823,-0.08567352,0.15603618,-0.00514148,0.02827612,-0.01270176,0.04311426,-0.11433665,-0.08463580,0.00498335,0.04723368,-0.00765653
1.53333333,0.02287436,-0.08757182,0.15459084,-0.00503902,0.02903202,-0.01282946,0.04264730,-0.11383470,-0.08496481,0.00636428,0.04539319,-0.00742517
1.55000000,0.02351016,-0.08946011,0.15311233,-0.00491447,0.02975573,-0.01295311,0.04215669,-0.11323812,-0.08695415,0.00768794,0.04345901,-0.00719713
1.56666667,0.02413461,-0.09133672,0.15157485,-0.00476891,0.03044560,-0.01307298,0.04164969,-0.11254800,-0.09049780,0.00894782,0.04142733,-0.00698568
1.58333333,0.02474684,-0.09320003,0.14995458,-0.00460346,0.03109998,-0.01318916,0.04113364,-0.11176562,-0.09547702,0.01013887,0.03929557,-0.00678030
1.60000000,0.02534604,-0.09504848,0.14822983,-0.00441935,0.03171728,-0.01330167,0.04061116,-0.11089244,-0.10176193,0.01125677,0.03706851,-0.00657659
1.61666667,0.02593145,-0.09688053,0.14638127,-0.00421783,0.03229605,-0.01341046,0.04008253,-0.10993014,-0.10921292,0.01229848,0.03475463,-0.00637046
1.63333333,0.02650237,-0.09869474,0.14439200,-0.00400019,0.03283500,-0.01351544,0.03954765,-0.10888050,-0.11768263,0.01326173,0.03236360,-0.00615924
1.65000000,0.02705819,-0.10048969,0.14224768,-0.00376776,0.03333304,-0.01361656,0.03900666,-0.10774549,-0.12701772,0.01414493,0.02990592,-0.00594408
1.66666667,0.02759837,-0.10226404,0.13993657,-0.00352187,0.03378922,-0.01371381,0.03845996,-0.10652725,-0.13706083,0.01494747,0.02739269,-0.00572871
1.68333333,0.02812249,-0.10401652,0.13744959,-0.00326388,0.03420282,-0.01380729,0.03790825,-0.10522801,-0.14765277,0.01566917,0.02483567,-0.00551823
1.70000000,0.02863024,-0.10574589,0.13478031,-0.00299511,0.03457331,-0.01389719,0.03735252,-0.10385012,-0.15863436,0.01631056,0.02224719,-0.00531821
1.71666667,0.02912143,-0.10745127,0.13192490,-0.00271724,0.03490038,-0.01398375,0.03679444,-0.10241268,-0.16984857,0.01685165,0.01963965,-0.00513149
1.73333333,0.02959604,-0.10913173,0.12888207,-0.00243172,0.03518392,-0.01406721,0.03623611,-0.10091231,-0.18114238,0.01730621,0.01702578,-0.00495871
1.75000000,0.03005419,-0.11078613,0.12565297,-0.00213958,0.03542404,-0.01414785,0.03567965,-0.09933553,-0.19236870,0.01769856,0.01441878,-0.00480039
1.76666667,0.03049612,-0.11241338,0.12224109,-0.00184187,0.03562108,-0.01422594,0.03512723,-0.09768541,-0.20338798,0.01802811,0.01183224,-0.00465702
1.78333333,0.03092223,-0.11401245,0.11865206,-0.00153966,0.03577560,-0.01430176,0.03458109,-0.09596512,-0.21406971,0.01829460,0.00927995,-0.00452908
1.80000000,0.03133306,-0.11558236,0.11489352,-0.00123399,0.03588842,-0.01437560,0.03404351,-0.09417792,-0.22429386,0.01849876,0.00677591,-0.00441702
1.81666667,0.03172924,-0.11712219,0.11097490,-0.00092589,0.03596057,-0.01444775,0.03351686,-0.09232711,-0.23395182,0.01864160,0.00433405,-0.00432125
1.83333333,0.03211156,-0.11863105,0.10690722,-0.00061636,0.03599331,-0.01451853,0.03300355,-0.09041608,-0.24294740,0.01872466,0.00196824,-0.00424217
1.85000000,0.03248088,-0.12010813,0.10270291,-0.00030637,0.03598813,-0.01458824,0.03250610,-0.08844831,-0.25119743,0.01874977,-0.00030799,-0.00418009
1.86666667,0.03283817,-0.12155263,0.09837551,0.00000313,0.03594675,-0.01465720,0.03202707,-0.08642734,-0.25863218,0.01871906,-0.00248141,-0.00413533
1.88333333,0.03318449,-0.12296399,0.09393954,0.00031102,0.03587110,-0.01472571,0.03156910,-0.08436735,-0.26519543,0.01862103,-0.00453890,-0.00410819
1.90000000,0.03352095,-0.12434159,0.08941018,0.00061640,0.03576333,-0.01479410,0.03113490,-0.08226558,-0.27084469,0.01846969,-0.00646768,-0.00409886
1.91666667,0.03384873,-0.12568483,0.08480312,0.00091844,0.03562578,-0.01486269,0.03072723,-0.08012465,-0.27555074,0.01826957,-0.00825579,-0.00410751
1.93333333,0.03416905,-0.12699315,0.08013430,0.00121638,0.03546097,-0.01493179,0.03034889,-0.07794812,-0.27929729,0.01802390,-0.00989221,-0.00413423
1.95000000,0.03448319,-0.12826602,0.07541972,0.00150949,0.03527161,-0.01500171,0.03000269,-0.07573956,-0.28208050,0.01773564,-0.01136671,-0.00417893
1.96666667,0.03479239,-0.12950298,0.07067526,0.00179712,0.03506057,-0.01507267,0.02969000,-0.07350262,-0.28390830,0.01740776,-0.01266889,-0.00423550
1.98333333,0.03509789,-0.13070360,0.06591648,0.00207864,0.03483090,-0.01514487,0.02941014,-0.07124103,-0.28479943,0.01704313,-0.01378759,-0.00430484
2.00000000,0.03540088,-0.13186750,0.06115845,0.00235348,0.03458581,-0.01521860,0.02916477,-0.06895845,-0.28478290,0.01664431,-0.01471479,-0.00439033
2.01666667,0.03570256,-0.13299433,0.05641560,0.00262110,0.03432858,-0.01529411,0.02895669,-0.06665868,-0.28389672,0.01621396,-0.01544454,-0.00449183
2.03333333,0.03600414,-0.13408382,0.05170161,0.00288101,0.03406258,-0.01537167,0.02878874,-0.06434547,-0.28218717,0.01575447,-0.01597200,-0.00460913
2.05000000,0.03630680,-0.13513573,0.04702925,0.00313276,0.03379125,-0.01545153,0.02866371,-0.06202261,-0.27970765,0.01526822,-0.01629337,-0.00474198
2.06666667,0.03661171,-0.13614989,0.04241029,0.00337593,0.03351808,-0.01553394,0.02858437,-0.05969393,-0.27651773,0.01475734,-0.01640592,-0.00489005
2.08333333,0.03692001,-0.13712619,0.03785544,0.00361014,0.03324656,-0.01561912,0.02855345,-0.05736323,-0.27268228,0.01422391,-0.01630796,-0.00505294
2.10000000,0.03723284,-0.13806457,0.03337425,0.00383505,0.03298023,-0.01570730,0.02857358,-0.05503427,-0.26827033,0.01366996,-0.01599878,-0.00523018
2.11666667,0.03755132,-0.13896502,0.02897506,0.00405032,0.03272261,-0.01579869,0.02864729,-0.05271087,-0.26335418,0.01309727,-0.01547858,-0.00542124
2.13333333,0.03787651,-0.13982762,0.02466496,0.00425568,0.03247718,-0.01589350,0.02877698,-0.05039675,-0.25800848,0.01250756,-0.01474842,-0.00562552
2.15000000,0.03820951,-0.14065250,0.02044979,0.00445086,0.03224743,-0.01599190,0.02896494,-0.04809566,-0.25230953,0.01190251,-0.01381019,-0.00584234
2.16666667,0.03855133,-0.14143985,0.01633410,0.00463562,0.03203677,-0.01609407,0.02921327,-0.04581125,-0.24633409,0.01128360,-0.01266663,-0.00607098
2.18333333,0.03890302,-0.14218994,0.01232115,0.00480976,0.03184857,-0.01620018,0.02952390,-0.04354718,-0.24015896,0.01065240,-0.01132116,-0.00631062
2.20000000,0.03926556,-0.14290310,0.00841294,0.00497309,0.03168614,-0.01631036,0.02989857,-0.04130699,-0.23385998,0.01001018,-0.00977787,-0.00656041
2.21666667,0.03963995,-0.14357971,0.00461025,0.00512544,0.03155268,-0.01642474,0.03033884,-0.03909417,-0.22751159,0.00935827,-0.00804158,-0.00681941
2.23333333,0.04002713,-0.14422025,0.00091264,0.00526666,0.03145132,-0.01654343,0.03084601,-0.03691216,-0.22118600,0.00869789,-0.00611766,-0.00708666
2.25000000,0.04042804,-0.14482523,-0.00268151,0.00539663,0.03138510,-0.01666652,0.03142115,-0.03476428,-0.21495273,0.00803030,-0.00401202,-0.00736091
2.26666667,0.04084360,-0.14539524,-0.00617487,0.00551524,0.03135694,-0.01679407,0.03206490,-0.03265379,-0.20887796,0.00735669,-0.00173111,-0.00763997
2.28333333,0.04127470,-0.14593094,-0.00957121,0.00562240,0.03136963,-0.01692610,0.03277772,-0.03058384,-0.20302412,0.00667809,0.00071808,-0.00792205
2.30000000,0.04172219,-0.14643304,-0.01287523,0.00571804,0.03142587,-0.01706262,0.03355988,-0.02855745,-0.19744952,0.00599565,0.00332803,-0.00820578
2.31666667,0.04218692,-0.14690231,-0.01609255,0.00580212,0.03152818,-0.01720361,0.03441150,-0.02657751,-0.19220775,0.00531048,0.00609000,-0.00849010
2.33333333,0.04266970,-0.14733957,-0.01922959,0.00587460,0.03167893,-0.01734904,0.03533245,-0.02464685,-0.18734749,0.00462359,0.00899449,-0.00877405
2.35000000,0.04317131,-0.14774570,-0.02229349,0.00593545,0.03188034,-0.01749888,0.03632240,-0.02276812,-0.18291214,0.00393607,0.01203134,-0.00905676
2.36666667,0.04369251,-0.14812164,-0.02529203,0.00598469,0.03213442,-0.01765308,0.03738077,-0.02094387,-0.17893968,0.00324909,0.01518983,-0.00933735
2.38333333,0.04423403,-0.14846835,-0.02823355,0.00602233,0.03244302,-0.01781156,0.03850674,-0.01917648,-0.17546231,0.00256368,0.01845877,-0.00961491
2.40000000,0.04479655,-0.14878687,-0.03112680,0.00604840,0.03280778,-0.01797426,0.03969924,-0.01746821,-0.17250644,0.00188097,0.02182647,-0.00988854
2.41666667,0.04538072,-0.14907824,-0.03398090,0.00606296,0.03323014,-0.01814109,0.04095694,-0.01582116,-0.17009246,0.00120208,0.02528075,-0.01015724
2.43333333,0.04598715,-0.14934357,-0.03680519,0.00606608,0.03371134,-0.01831194,0.04227825,-0.01423729,-0.16823481,0.00052807,0.02880900,-0.01042001
2.45000000,0.04661639,-0.14958398,-0.03960916,0.00605787,0.03425238,-0.01848669,0.04366133,-0.01271837,-0.16694192,-0.00013973,0.03239817,-0.01067581
2.46666667,0.04726896,-0.14980063,-0.04240236,0.00603841,0.03485405,-0.01866521,0.04510407,-0.01126605,-0.16621624,-0.00080031,0.03603494,-0.01092354
2.48333333,0.04794532,-0.14999469,-0.04519428,0.00600786,0.03551692,-0.01884736,0.04660413,-0.00988180,-0.16605438,-0.00145225,0.03970569,-0.01116211
2.50000000,0.04864586,-0.15016737,-0.04799424,0.00596636,0.03624132,-0.01903296,0.04815891,-0.00856694,-0.16644727,-0.00209441,0.04339649,-0.01139043
2.51666667,0.04937092,-0.15031988,-0.05081136,0.00591410,0.03702735,-0.01922186,0.04976561,-0.00732263,-0.16738045,-0.00272546,0.04709325,-0.01160737
2.53333333,0.05012080,-0.15045346,-0.05365441,0.00585125,0.03787482,-0.01941394,0.05142264,-0.00614983,-0.16883408,-0.00334424,0.05077905,-0.01181775
2.55000000,0.05089582,-0.15056933,-0.05653175,0.00577803,0.03878316,-0.01960913,0.05313134,-0.00504938,-0.17078356,-0.00394940,0.05443126,-0.01202177
2.56666667,0.05169626,-0.15066876,-0.05945127,0.00569469,0.03975154,-0.01980722,0.05488990,-0.00402193,-0.17319966,-0.00453977,0.05803288,-0.01221167
2.58333333,0.05252232,-0.15075298,-0.06242032,0.00560148,0.04077887,-0.02000797,0.05669445,-0.00306796,-0.17604900,-0.00511415,0.06157054,-0.01238641
2.60000000,0.05337415,-0.15082323,-0.06544560,0.00549867,0.04186388,-0.02021115,0.05854085,-0.00218779,-0.17929449,-0.00567149,0.06503107,-0.01254499
2.61666667,0.05425179,-0.15088077,-0.06853317,0.00538656,0.04300505,-0.02041650,0.06042476,-0.00138161,-0.18289569,-0.00621066,0.06840166,-0.01268653
2.63333333,0.05515526,-0.15092682,-0.07168834,0.00526548,0.04420068,-0.02062376,0.06234159,-0.00064941,-0.18680941,-0.00673047,0.07166986,-0.01281027
2.65000000,0.05608446,-0.15096260,-0.07491571,0.00513575,0.04544886,-0.02083265,0.06428652,0.00000897,-0.19099025,-0.00723003,0.07482362,-0.01291568
2.66666667,0.05703926,-0.15098932,-0.07821904,0.00499772,0.04674748,-0.02104292,0.06625451,0.00059383,-0.19539093,-0.00770828,0.07785141,-0.01300266
2.68333333,0.05801943,-0.15100818,-0.08160131,0.00485177,0.04809426,-0.02125428,0.06824028,0.00110565,-0.19996295,-0.00816428,0.08074229,-0.01307166
2.70000000,0.05902470,-0.15102035,-0.08506468,0.00469828,0.04948673,-0.02146650,0.07023837,0.00154499,-0.20465712,-0.00859723,0.08348606,-0.01312365
2.71666667,0.06005471,-0.15102698,-0.08861048,0.00453765,0.05092230,-0.02167933,0.07224348,0.00191260,-0.20942404,-0.00900622,0.08607297,-0.01315852
