t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
1.96666667,0.07386436,-0.03294964,0.05788520,-0.00037230,0.04113230,-0.00619722,0.04877645,-0.02730326,-0.22814292,-0.00141010,-0.02996522,-0.00808485
1.98333333,0.07449345,-0.03341048,0.05397372,-0.00040749,0.04059663,-0.00633457,0.04753466,-0.02750288,-0.23292096,-0.00177225,-0.03213752,-0.00824593
2.00000000,0.07510152,-0.03387513,0.04999188,-0.00044893,0.04002712,-0.00647468,0.04632631,-0.02774394,-0.23721489,-0.00214547,-0.03416714,-0.00841344
2.01666667,0.07568974,-0.03434428,0.04594823,-0.00049679,0.03942638,-0.00661765,0.04515494,-0.02802783,-0.24099243,-0.00252786,-0.03604024,-0.00858772
2.03333333,0.07625933,-0.03481863,0.04185172,-0.00055116,0.03879724,-0.00676361,0.04402404,-0.02835587,-0.24423097,-0.00291758,-0.03774403,-0.00876914
2.05000000,0.07681154,-0.03529893,0.03771151,-0.00061216,0.03814271,-0.00691266,0.04293699,-0.02872930,-0.24691725,-0.00331265,-0.03926676,-0.00895804
2.06666667,0.07734766,-0.03578593,0.03353682,-0.00067982,0.03746599,-0.00706493,0.04189708,-0.02914922,-0.24904697,-0.00371122,-0.04059780,-0.00915462
2.08333333,0.07786902,-0.03628040,0.02933681,-0.00075417,0.03677042,-0.00722055,0.04090749,-0.02961665,-0.25062447,-0.00411146,-0.04172775,-0.00935876
2.10000000,0.07837694,-0.03678312,0.02512040,-0.00083521,0.03605950,-0.00737962,0.03997132,-0.03013244,-0.25166222,-0.00451151,-0.04264830,-0.00956994
2.11666667,0.07887274,-0.03729490,0.02089622,-0.00092290,0.03533682,-0.00754224,0.03909158,-0.03069735,-0.25217998,-0.00490942,-0.04335254,-0.00978724
2.13333333,0.07935775,-0.03781656,0.01667242,-0.00101716,0.03460608,-0.00770850,0.03827123,-0.03131203,-0.25220441,-0.00530349,-0.04383485,-0.01000948
2.15000000,0.07983330,-0.03834893,0.01245663,-0.00111791,0.03387106,-0.00787844,0.03751318,-0.03197698,-0.25176830,-0.00569192,-0.04409084,-0.01023553
2.16666667,0.08030072,-0.03889283,0.00825581,-0.00122500,0.03313558,-0.00805214,0.03682040,-0.03269255,-0.25090982,-0.00607290,-0.04411758,-0.01046496
2.18333333,0.08076130,-0.03944911,0.00407623,-0.00133830,0.03240347,-0.00822963,0.03619572,-0.03345900,-0.24967173,-0.00644486,-0.04391326,-0.01069746
2.20000000,0.08121636,-0.04001861,-0.00007662,-0.00145761,0.03167861,-0.00841096,0.03564186,-0.03427640,-0.24810071,-0.00680609,-0.04347735,-0.01093271
2.21666667,0.08166718,-0.04060218,-0.00419808,-0.00158272,0.03096483,-0.00859619,0.03516135,-0.03514472,-0.24624662,-0.00715497,-0.04281036,-0.01117036
2.23333333,0.08211503,-0.04120068,-0.00828437,-0.00171341,0.03026596,-0.00878534,0.03475664,-0.03606375,-0.24416162,-0.00749005,-0.04191393,-0.01140964
2.25000000,0.08256119,-0.04181493,-0.01233260,-0.00184942,0.02958579,-0.00897843,0.03442993,-0.03703315,-0.24189962,-0.00780983,-0.04079058,-0.01165010
2.26666667,0.08300689,-0.04244578,-0.01634079,-0.00199047,0.02892803,-0.00917549,0.03418318,-0.03805243,-0.23951531,-0.00811285,-0.03944383,-0.01189147
2.28333333,0.08345338,-0.04309406,-0.02030789,-0.00213624,0.02829633,-0.00937655,0.03401806,-0.03912096,-0.23706376,-0.00839777,-0.03787789,-0.01213377
2.30000000,0.08390186,-0.04376057,-0.02423374,-0.00228644,0.02769426,-0.00958162,0.03393602,-0.04023792,-0.23459963,-0.00866348,-0.03609784,-0.01237700
2.31666667,0.08435353,-0.04444612,-0.02811910,-0.00244071,0.02712528,-0.00979076,0.03393823,-0.04140239,-0.23217641,-0.00890883,-0.03410953,-0.01262129
2.33333333,0.08480959,-0.04515149,-0.03196556,-0.00259870,0.02659277,-0.01000398,0.03402564,-0.04261330,-0.22984601,-0.00913273,-0.03191937,-0.01286675
2.35000000,0.08527119,-0.04587743,-0.03577556,-0.00276005,0.02609996,-0.01022134,0.03419891,-0.04386939,-0.22765810,-0.00933416,-0.02953463,-0.01311344
2.36666667,0.08573949,-0.04662470,-0.03955233,-0.00292437,0.02564996,-0.01044286,0.03445849,-0.04516931,-0.22565976,-0.00951239,-0.02696313,-0.01336133
2.38333333,0.08621560,-0.04739399,-0.04329980,-0.00309127,0.02524575,-0.01066859,0.03480459,-0.04651156,-0.22389477,-0.00966641,-0.02421330,-0.01361027
2.40000000,0.08670065,-0.04818599,-0.04702262,-0.00326034,0.02489013,-0.01089857,0.03523717,-0.04789444,-0.22240340,-0.00979577,-0.02129422,-0.01385987
2.41666667,0.08719571,-0.04900134,-0.05072600,-0.00343116,0.02458578,-0.01113281,0.03575593,-0.04931619,-0.22122186,-0.00989975,-0.01821547,-0.01410977
2.43333333,0.08770185,-0.04984067,-0.05441570,-0.00360333,0.02433517,-0.01137136,0.03636022,-0.05077489,-0.22038212,-0.00997794,-0.01498700,-0.01435999
2.45000000,0.08822011,-0.05070455,-0.05809795,-0.00377640,0.02414064,-0.01161424,0.03704914,-0.05226851,-0.21991161,-0.01002998,-0.01161920,-0.01461062
2.46666667,0.08875147,-0.05159352,-0.06177934,-0.00394996,0.02400433,-0.01186149,0.03782149,-0.05379489,-0.21983287,-0.01005550,-0.00812293,-0.01486173
2.48333333,0.08929691,-0.05250808,-0.06546676,-0.00412358,0.02392817,-0.01211316,0.03867581,-0.05535173,-0.22016350,-0.01005444,-0.00450951,-0.01511348
2.50000000,0.08985736,-0.05344869,-0.06916732,-0.00429682,0.02391394,-0.01236928,0.03961036,-0.05693668,-0.22091603,-0.01002663,-0.00079046,-0.01536602
2.51666667,0.09043369,-0.05441577,-0.07288824,-0.00446925,0.02396319,-0.01262991,0.04062337,-0.05854724,-0.22209786,-0.00997228,0.00302177,-0.01562064
2.53333333,0.09102676,-0.05540968,-0.07663679,-0.00464046,0.02407723,-0.01289516,0.04171298,-0.06018087,-0.22371113,-0.00989135,0.00691350,-0.01587947
2.55000000,0.09163736,-0.05643075,-0.08042019,-0.00481003,0.02425713,-0.01316515,0.04287714,-0.06183488,-0.22575296,-0.00978415,0.01086922,-0.01614452
2.56666667,0.09226624,-0.05747925,-0.08424554,-0.00497755,0.02450370,-0.01344004,0.04411354,-0.06350654,-0.22821537,-0.00965099,0.01487319,-0.01641744
2.58333333,0.09291411,-0.05855542,-0.08811972,-0.00514261,0.02481747,-0.01372002,0.04541963,-0.06519305,-0.23108556,-0.00949225,0.01890940,-0.01669953
2.60000000,0.09358160,-0.05965944,-0.09204931,-0.00530483,0.02519870,-0.01400526,0.04679265,-0.06689155,-0.23434607,-0.00930831,0.02296167,-0.01699176
2.61666667,0.09426930,-0.06079145,-0.09604056,-0.00546382,0.02564739,-0.01429599,0.04822962,-0.06859909,-0.23797496,-0.00909981,0.02701381,-0.01729467
2.63333333,0.09497773,-0.06195152,-0.10009927,-0.00561921,0.02616328,-0.01459238,0.04972730,-0.07031274,-0.24194613,-0.00886736,0.03104967,-0.01760842
2.65000000,0.09570735,-0.06313970,-0.10423073,-0.00577064,0.02674581,-0.01489464,0.05128228,-0.07202944,-0.24622980,-0.00861153,0.03505320,-0.01793271
2.66666667,0.09645855,-0.06435599,-0.10843971,-0.00591777,0.02739418,-0.01520294,0.05289090,-0.07374616,-0.25079261,-0.00833309,0.03900857,-0.01826686
2.68333333,0.09723165,-0.06560032,-0.11273035,-0.00606027,0.02810734,-0.01551745,0.05454929,-0.07545985,-0.25559823,-0.00803276,0.04290025,-0.01860978
2.70000000,0.09802690,-0.06687283,-0.11710615,-0.00619812,0.02888396,-0.01583829,0.05625339,-0.07718212,-0.26060766,-0.00773042,0.04671317,-0.01896018
2.71666667,0.09884449,-0.06817363,-0.12156995,-0.00633129,0.02972250,-0.01616557,0.05799892,-0.07890994,-0.26577983,-0.00742295,0.05043275,-0.01931646
