t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.01666667,0.00002194,-0.00008592,-0.00097919,-0.00008326,0.00004944,-0.00001393,0.00131643,-0.00515494,-0.05875142,-0.00499542,0.00296615,-0.00083567
0.03333333,0.00006589,-0.00025339,-0.00289997,-0.00023867,0.00014766,-0.00004198,0.00264297,-0.01005817,-0.11524565,-0.00932457,0.00589387,-0.00168258
0.05000000,0.00013171,-0.00049773,-0.00571574,-0.00047140,0.00029371,-0.00008434,0.00397448,-0.01470036,-0.16894252,-0.01396354,0.00876316,-0.00253957
0.06666667,0.00021903,-0.00081389,-0.00937003,-0.00079209,0.00048628,-0.00014123,0.00530556,-0.01907265,-0.21924639,-0.01924044,0.01155609,-0.00340779
0.08333333,0.00032733,-0.00119651,-0.01379414,-0.00119612,0.00072384,-0.00021293,0.00663032,-0.02316631,-0.26542523,-0.02423948,0.01425698,-0.00429097
0.10000000,0.00045592,-0.00163926,-0.01890758,-0.00165129,0.00100460,-0.00029972,0.00794282,-0.02693064,-0.30676900,-0.02730687,0.01685188,-0.00518738
0.11666667,0.00060396,-0.00213492,-0.02462424,-0.00212869,0.00132663,-0.00040153,0.00923619,-0.03030283,-0.34294083,-0.02863733,0.01933166,-0.00607661
0.13333333,0.00077060,-0.00267748,-0.03085419,-0.00260743,0.00168775,-0.00051800,0.01050742,-0.03334559,-0.37371337,-0.02871549,0.02168184,-0.00694215
0.15000000,0.00095498,-0.00326223,-0.03750539,-0.00307322,0.00208555,-0.00064884,0.01175395,-0.03611951,-0.39895979,-0.02793412,0.02388886,-0.00778802
0.16666667,0.00115611,-0.00388468,-0.04448521,-0.00351480,0.00251770,-0.00079420,0.01296576,-0.03862571,-0.41864622,-0.02647667,0.02595514,-0.00864164
0.18333333,0.00137296,-0.00453886,-0.05170184,-0.00392029,0.00298192,-0.00095393,0.01413192,-0.04076210,-0.43282293,-0.02430501,0.02788724,-0.00948573
0.20000000,0.00160459,-0.00522027,-0.05906552,-0.00428278,0.00347580,-0.00112746,0.01525431,-0.04260278,-0.44161394,-0.02171855,0.02967305,-0.01029579
0.21666667,0.00185024,-0.00592540,-0.06648962,-0.00459871,0.00399670,-0.00131421,0.01633493,-0.04419859,-0.44520663,-0.01891695,0.03130187,-0.01107102
0.23333333,0.00210896,-0.00665089,-0.07389148,-0.00486567,0.00454234,-0.00151391,0.01735540,-0.04555062,-0.44384090,-0.01596957,0.03279280,-0.01183124
0.25000000,0.00237991,-0.00739191,-0.08119313,-0.00508009,0.00511043,-0.00172628,0.01831383,-0.04656680,-0.43779902,-0.01280704,0.03414722,-0.01257566
0.26666667,0.00266244,-0.00814550,-0.08832186,-0.00524212,0.00569863,-0.00195049,0.01921569,-0.04735834,-0.42739625,-0.00965325,0.03535995,-0.01327346
0.28333333,0.00295594,-0.00890875,-0.09521062,-0.00535239,0.00630467,-0.00218572,0.02005430,-0.04792578,-0.41297240,-0.00653556,0.03643572,-0.01392258
0.30000000,0.00325977,-0.00967807,-0.10179829,-0.00541136,0.00692641,-0.00243162,0.02082256,-0.04823356,-0.39488428,-0.00344523,0.03738274,-0.01455371
0.31666667,0.00357340,-0.01045048,-0.10802988,-0.00542047,0.00756184,-0.00268780,0.02151963,-0.04832058,-0.37349936,-0.00044023,0.03820884,-0.01516395
0.33333333,0.00389646,-0.01122314,-0.11385662,-0.00538155,0.00820901,-0.00295334,0.02215105,-0.04820094,-0.34919032,0.00245552,0.03891611,-0.01572146
0.35000000,0.00422857,-0.01199313,-0.11923594,-0.00529656,0.00886600,-0.00322716,0.02271195,-0.04787535,-0.32233082,0.00523447,0.03950698,-0.01621594
0.36666667,0.00456938,-0.01275741,-0.12413148,-0.00516755,0.00953099,-0.00350880,0.02319988,-0.04734494,-0.29329185,0.00789012,0.03998831,-0.01668597
0.38333333,0.00491858,-0.01351322,-0.12851298,-0.00499679,0.01020230,-0.00379777,0.02361556,-0.04663168,-0.26243905,0.01041082,0.04036757,-0.01712942
0.40000000,0.00527590,-0.01425757,-0.13235612,-0.00478651,0.01087835,-0.00409357,0.02396002,-0.04572981,-0.23013056,0.01279794,0.04065133,-0.01754404
0.41666667,0.00564104,-0.01498739,-0.13564243,-0.00453895,0.01155765,-0.00439526,0.02423096,-0.04464112,-0.19671540,0.01505056,0.04084400,-0.01790532
0.43333333,0.00601382,-0.01569953,-0.13835908,-0.00425635,0.01223869,-0.00470184,0.02443697,-0.04336780,-0.16253235,0.01716840,0.04094555,-0.01820771
0.45000000,0.00639408,-0.01639079,-0.14049871,-0.00394096,0.01292003,-0.00501254,0.02457925,-0.04191249,-0.12790905,0.01915169,0.04095915,-0.01846666
0.46666667,0.00678158,-0.01705792,-0.14205921,-0.00359500,0.01360026,-0.00532672,0.02465806,-0.04027831,-0.09316131,0.02100114,0.04088817,-0.01868816
0.48333333,0.00717607,-0.01769788,-0.14304356,-0.00322064,0.01427805,-0.00564378,0.02467499,-0.03848209,-0.05859280,0.02272050,0.04073509,-0.01887515
