t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.51666667,-0.01020444,-0.01205723,0.11497297,-0.00415912,-0.02956097,-0.00485740,-0.01519330,-0.04032783,-0.10052122,0.00139741,-0.02586480,-0.01730845
0.53333333,-0.01037243,-0.01273289,0.11278101,-0.00412162,-0.02988434,-0.00514828,-0.01376523,-0.04113324,-0.13099791,0.00173455,-0.01932930,-0.01752549
0.55000000,-0.01050010,-0.01341926,0.11011505,-0.00407835,-0.03009607,-0.00544259,-0.01222390,-0.04187886,-0.15949272,0.00206806,-0.01263138,-0.01770327
0.56666667,-0.01058676,-0.01411589,0.10701270,-0.00403008,-0.03019413,-0.00573971,-0.01057120,-0.04258323,-0.18573494,0.00235974,-0.00581090,-0.01784266
0.58333333,-0.01063211,-0.01482257,0.10351534,-0.00397791,-0.03017706,-0.00603907,-0.00881156,-0.04326018,-0.20949834,0.00258812,0.00109692,-0.01794919
0.60000000,-0.01063633,-0.01553912,0.09966734,-0.00392286,-0.03004366,-0.00634009,-0.00695979,-0.04391151,-0.23060239,0.00275817,0.00807589,-0.01802132
0.61666667,-0.01059987,-0.01626540,0.09551528,-0.00386587,-0.02979337,-0.00664219,-0.00502092,-0.04453891,-0.24891213,0.00287479,0.01508793,-0.01805862
0.63333333,-0.01052341,-0.01700129,0.09110725,-0.00380781,-0.02942631,-0.00694478,-0.00300009,-0.04514411,-0.26433717,0.00294267,0.02209348,-0.01806208
0.65000000,-0.01040779,-0.01774668,0.08649211,-0.00374947,-0.02894320,-0.00724730,-0.00090274,-0.04572878,-0.27682989,0.00296650,0.02905546,-0.01803270
0.66666667,-0.01025396,-0.01850149,0.08171882,-0.00369156,-0.02834535,-0.00754915,0.00126586,-0.04629458,-0.28638273,0.00295071,0.03593859,-0.01796879
0.68333333,-0.01006290,-0.01926564,0.07683583,-0.00363471,-0.02763465,-0.00784962,0.00350151,-0.04684310,-0.29302508,0.00289958,0.04270876,-0.01786378
0.70000000,-0.00983583,-0.02003796,0.07189056,-0.00357808,-0.02681311,-0.00814818,0.00578339,-0.04731035,-0.29681978,0.00290311,0.04935706,-0.01772706
0.71666667,-0.00957400,-0.02081844,0.06692882,-0.00352250,-0.02588317,-0.00844410,0.00810356,-0.04776476,-0.29785933,0.00285880,0.05585954,-0.01754941
0.73333333,-0.00927854,-0.02160702,0.06199449,-0.00346869,-0.02484770,-0.00873692,0.01045835,-0.04820773,-0.29626214,0.00277411,0.06218951,-0.01734428
0.75000000,-0.00895048,-0.02240370,0.05712905,-0.00341723,-0.02370991,-0.00902624,0.01284128,-0.04864058,-0.29216868,0.00265593,0.06832729,-0.01711690
0.76666667,-0.00859075,-0.02320845,0.05237135,-0.00336862,-0.02247325,-0.00931169,0.01524485,-0.04906465,-0.28573787,0.00251043,0.07425776,-0.01686855
0.78333333,-0.00820037,-0.02402124,0.04775731,-0.00332324,-0.02114119,-0.00959330,0.01764865,-0.04948123,-0.27714348,0.00234331,0.07997989,-0.01662277
0.80000000,-0.00778036,-0.02484143,0.04331978,-0.00328087,-0.01971726,-0.00987074,0.02003763,-0.04985344,-0.26657102,0.00219058,0.08549055,-0.01635857
0.81666667,-0.00733156,-0.02566851,0.03908833,-0.00324144,-0.01820512,-0.01014369,0.02240536,-0.05019083,-0.25421471,0.00204268,0.09078148,-0.01607648
0.83333333,-0.00685467,-0.02650249,0.03508922,-0.00320532,-0.01660855,-0.01041179,0.02474661,-0.05052524,-0.24027479,0.00187427,0.09584606,-0.01577269
0.85000000,-0.00635020,-0.02734339,0.03134527,-0.00317277,-0.01493140,-0.01067459,0.02705705,-0.05085767,-0.22495513,0.00169143,0.10067880,-0.01544289
0.86666667,-0.00581853,-0.02819124,0.02787592,-0.00314393,-0.01317759,-0.01093182,0.02932958,-0.05118906,-0.20846117,0.00149955,0.10527709,-0.01509812
0.88333333,-0.00526005,-0.02904605,0.02469714,-0.00311890,-0.01135101,-0.01118346,0.03155144,-0.05152026,-0.19099792,0.00130333,0.10964174,-0.01475260
0.90000000,-0.00467507,-0.02990787,0.02182155,-0.00309766,-0.00945555,-0.01142931,0.03371408,-0.05185210,-0.17276845,0.00110694,0.11377334,-0.01439529
0.91666667,-0.00406381,-0.03077671,0.01925842,-0.00308015,-0.00749508,-0.01166919,0.03581314,-0.05218529,-0.15397230,0.00091405,0.11767209,-0.01402784
0.93333333,-0.00342641,-0.03165262,0.01701379,-0.00306627,-0.00547347,-0.01190295,0.03784445,-0.05252047,-0.13480439,0.00072774,0.12133903,-0.01365122
0.95000000,-0.00276293,-0.03253565,0.01509052,-0.00305585,-0.00339457,-0.01213043,0.03980406,-0.05285817,-0.11545388,0.00055082,0.12477535,-0.01326614
0.96666667,-0.00207343,-0.03342549,0.01348847,-0.00304858,-0.00126220,-0.01235150,0.04168839,-0.05317880,-0.09610309,0.00039110,0.12798201,-0.01287318
0.98333333,-0.00135792,-0.03432185,0.01220456,-0.00304416,0.00091981,-0.01256604,0.04349420,-0.05348191,-0.07692680,0.00024891,0.13095971,-0.01247296
1.00000000,-0.00061646,-0.03522454,0.01123296,-0.00304231,0.00314767,-0.01277392,0.04521858,-0.05377511,-0.05809137,0.00012226,0.13370868,-0.01206613
1.01666667,0.00015087,-0.03613349,0.01056520,-0.00304278,0.00541754,-0.01297510,0.04685833,-0.05406563,-0.03975408,0.00000988,0.13622832,-0.01165641
1.03333333,0.00094389,-0.03704874,0.01019037,-0.00304531,0.00772558,-0.01316957,0.04841065,-0.05436019,-0.02206243,-0.00008875,0.13851743,-0.01124649
1.05000000,0.00176234,-0.03797041,0.01009528,-0.00304966,0.01006792,-0.01335733,0.04987369,-0.05466508,-0.00515355,-0.00017370,0.14057414,-0.01083719
1.06666667,0.00260588,-0.03889874,0.01026465,-0.00305556,0.01244063,-0.01353846,0.05124725,-0.05498596,0.01084644,-0.00024468,0.14239503,-0.01043288
1.08333333,0.00347409,-0.03983403,0.01068118,-0.00306275,0.01483970,-0.01371308,0.05253248,-0.05532798,0.02581650,-0.00030122,0.14397535,-0.01003693
1.10000000,0.00436644,-0.04077663,0.01132549,-0.00307096,0.01726101,-0.01388128,0.05373180,-0.05569561,0.03963095,-0.00034277,0.14530909,-0.00964565
1.11666667,0.00528229,-0.04172664,0.01217641,-0.00307982,0.01970036,-0.01404297,0.05484743,-0.05607248,0.05218177,-0.00036400,0.14638997,-0.00925040
1.13333333,0.00622084,-0.04268400,0.01321130,-0.00308893,0.02215344,-0.01419807,0.05587969,-0.05645042,0.06338077,-0.00036345,0.14721280,-0.00885093
1.15000000,0.00718110,-0.04364864,0.01440642,-0.00309792,0.02461586,-0.01434651,0.05682890,-0.05682863,0.07315978,-0.00034208,0.14777200,-0.00844750
1.16666667,0.00816191,-0.04462045,0.01573722,-0.00310643,0.02708313,-0.01448821,0.05769533,-0.05720623,0.08147053,-0.00030106,0.14806175,-0.00804079
1.18333333,0.00916189,-0.04559931,0.01717871,-0.00311411,0.02955066,-0.01462312,0.05847919,-0.05758220,0.08828432,-0.00024147,0.14807622,-0.00763211
1.20000000,0.01017950,-0.04658507,0.01870572,-0.00312064,0.03201377,-0.01475124,0.05918061,-0.05795544,0.09359131,-0.00016462,0.14780969,-0.00722348
1.21666667,0.01121298,-0.04757757,0.02029328,-0.00312571,0.03446768,-0.01487259,0.05979968,-0.05832477,0.09739956,-0.00007159,0.14725674,-0.00681767
1.23333333,0.01226043,-0.04857659,0.02191680,-0.00312906,0.03690755,-0.01498723,0.06033667,-0.05868890,0.09973398,0.00003639,0.14641259,-0.00641668
1.25000000,0.01331982,-0.04958193,0.02355244,-0.00313041,0.03932838,-0.01509540,0.06079495,-0.05904645,0.10063495,0.00015822,0.14526964,-0.00603151
1.26666667,0.01438911,-0.05059334,0.02517724,-0.00312954,0.04172500,-0.01519729,0.06118270,-0.05939598,0.10015721,0.00029275,0.14381539,-0.00565826
1.28333333,0.01546617,-0.05161055,0.02676940,-0.00312621,0.04409216,-0.01529297,0.06150161,-0.05973595,0.09836808,0.00043894,0.14204712,-0.00529116
1.30000000,0.01654875,-0.05263327,0.02830846,-0.00312023,0.04642465,-0.01538253,0.06175165,-0.06006475,0.09534628,0.00059575,0.13996541,-0.00493120
1.31666667,0.01763454,-0.05366182,0.02977544,-0.00311186,0.04871727,-0.01546611,0.06193269,-0.06041960,0.09118022,0.00073487,0.13757225,-0.00457973
1.33333333,0.01872113,-0.05469658,0.03115301,-0.00310132,0.05096489,-0.01554383,0.06204452,-0.06080217,0.08596673,0.00085944,0.13487081,-0.00423802
1.35000000,0.01980613,-0.05573713,0.03242556,-0.00308823,0.05316244,-0.01561585,0.06208687,-0.06116681,0.07980952,0.00100557,0.13186583,-0.00390675
1.36666667,0.02088711,-0.05678306,0.03357935,-0.00307225,0.05530497,-0.01568232,0.06205929,-0.06151082,0.07281779,0.00117075,0.12856348,-0.00358578
1.38333333,0.02196167,-0.05783391,0.03460252,-0.00305309,0.05738765,-0.01574339,0.06196114,-0.06183224,0.06510495,0.00135206,0.12497138,-0.00327445
1.40000000,0.02302747,-0.05888919,0.03548519,-0.00303051,0.05940580,-0.01579919,0.06179192,-0.06212907,0.05678734,0.00154702,0.12109858,-0.00297273
1.41666667,0.02408220,-0.05994839,0.03621944,-0.00300429,0.06135491,-0.01584987,0.06155119,-0.06239932,0.04798304,0.00175365,0.11695559,-0.00268102
1.43333333,0.02512369,-0.06101099,0.03679935,-0.00297426,0.06323068,-0.01589561,0.06123897,-0.06264095,0.03881076,0.00197028,0.11255370,-0.00240156
1.45000000,0.02614990,-0.06207642,0.03722099,-0.00294027,0.06502894,-0.01593672,0.06085729,-0.06285190,0.02938878,0.00219538,0.10790230,-0.00214048
1.46666667,0.02715896,-0.06314410,0.03748235,-0.00290219,0.06674572,-0.01597340,0.06040767,-0.06303011,0.01983401,0.00242787,0.10301337,-0.00189323
1.48333333,0.02814914,-0.06421344,0.03758336,-0.00285991,0.06837737,-0.01600586,0.05988964,-0.06317353,0.01026110,0.00266674,0.09790392,-0.00165905
1.50000000,0.02911889,-0.06528380,0.03752582,-0.00281333,0.06992051,-0.01603432,0.05930253,-0.06328008,0.00078151,0.00291141,0.09259281,-0.00143906
1.51666667,0.03006678,-0.06635453,0.03731329,-0.00276237,0.07137211,-0.01605904,0.05864584,-0.06334776,-0.00849725,0.00316120,0.08709971,-0.00123430
1.53333333,0.03099161,-0.06742495,0.03695115,-0.00270695,0.07272947,-0.01608027,0.05791928,-0.06337450,-0.01746834,0.00341576,0.08144506,-0.00104568
1.55000000,0.03189233,-0.06849436,0.03644650,-0.00264702,0.07399026,-0.01609830,0.05712276,-0.06335834,-0.02602573,0.00367464,0.07565000,-0.00087390
1.56666667,0.03276811,-0.06956205,0.03580811,-0.00258250,0.07515249,-0.01611340,0.05625643,-0.06329730,-0.03407089,0.00393780,0.06973616,-0.00071945
1.58333333,0.03361832,-0.07062725,0.03504623,-0.00251336,0.07621456,-0.01612589,0.05532059,-0.06318950,-0.04151384,0.00420503,0.06372569,-0.00058233
1.60000000,0.03444247,-0.07168921,0.03417245,-0.00243952,0.07717522,-0.01613603,0.05431577,-0.06303305,-0.04827381,0.00447634,0.05764099,-0.00046189
1.61666667,0.03524030,-0.07274711,0.03319951,-0.00236095,0.07803361,-0.01614408,0.05324260,-0.06282616,-0.05427992,0.00475166,0.05150451,-0.00035610
1.63333333,0.03601167,-0.07380014,0.03214119,-0.00227758,0.07878923,-0.01615025,0.05210261,-0.06256710,-0.05947155,0.00503096,0.04533797,-0.00026175
1.65000000,0.03675671,-0.07484746,0.03101206,-0.00218936,0.07944183,-0.01615472,0.05090159,-0.06225418,-0.06379857,0.00531424,0.03915621,-0.00017839
1.66666667,0.03747568,-0.07588818,0.02982732,-0.00209624,0.07999147,-0.01615774,0.04964305,-0.06188583,-0.06722154,0.00560153,0.03297876,-0.00010832
1.68333333,0.03816899,-0.07692142,0.02860268,-0.00199818,0.08043857,-0.01615954,0.04833003,-0.06146053,-0.06971158,0.00589269,0.02682629,-0.00005127
1.70000000,0.03883717,-0.07794626,0.02735409,-0.00189511,0.08078388,-0.01616035,0.04696593,-0.06097686,-0.07125019,0.00618767,0.02071880,-0.00000700
1.71666667,0.03948085,-0.07896175,0.02609768,-0.00178701,0.08102848,-0.01616040,0.04555443,-0.06043351,-0.07182896,0.00648622,0.01467563,0.00002475
1.73333333,0.04010073,-0.07996692,0.02484950,-0.00167384,0.08117373,-0.01615992,0.04409951,-0.05982922,-0.07144924,0.00678835,0.00871537,0.00004424
1.75000000,0.04069761,-0.08096079,0.02362544,-0.00155554,0.08122133,-0.01615913,0.04260548,-0.05916289,-0.07012149,0.00709364,0.00285574,0.00005172
1.76666667,0.04127230,-0.08194196,0.02244103,-0.00143183,0.08117322,-0.01615826,0.04107686,-0.05841112,-0.06786483,0.00741864,-0.00288653,0.00004760
1.78333333,0.04182565,-0.08290948,0.02131137,-0.00130279,0.08103164,-0.01615752,0.03951845,-0.05760002,-0.06470637,0.00773863,-0.00849510,0.00003201
1.80000000,0.04235855,-0.08386238,0.02025094,-0.00116852,0.08079912,-0.01615713,0.03793525,-0.05672875,-0.06068055,0.00805454,-0.01395142,0.00000512
1.81666667,0.04287185,-0.08479965,0.01927355,-0.00102908,0.08047848,-0.01615731,0.03633246,-0.05579664,-0.05582838,0.00836726,-0.01923802,-0.00003289
1.83333333,0.04336642,-0.08572028,0.01839219,-0.00088454,0.08007283,-0.01615826,0.03471543,-0.05480310,-0.05019680,0.00867705,-0.02433902,-0.00008188
1.85000000,0.04384312,-0.08662325,0.01761900,-0.00073496,0.07958549,-0.01616019,0.03308964,-0.05374770,-0.04383792,0.00898420,-0.02924020,-0.00014168
1.86666667,0.04430275,-0.08750751,0.01696514,-0.00058039,0.07902000,-0.01616332,0.03146066,-0.05263010,-0.03680827,0.00928859,-0.03392911,-0.00021215
1.88333333,0.04474612,-0.08837201,0.01644078,-0.00042092,0.07838007,-0.01616790,0.02983475,-0.05145009,-0.02916812,0.00958994,-0.03839561,-0.00029593
1.90000000,0.04517406,-0.08921568,0.01605499,-0.00025662,0.07766946,-0.01617422,0.02822265,-0.05020758,-0.02098079,0.00988786,-0.04263680,-0.00039592
1.91666667,0.04558739,-0.09003747,0.01581576,-0.00008756,0.07689202,-0.01618245,0.02663089,-0.04890261,-0.01231195,0.01018171,-0.04664628,-0.00050464
1.93333333,0.04598688,-0.09083629,0.01572995,0.00008616,0.07605174,-0.01619273,0.02506378,-0.04753536,-0.00322895,0.01047068,-0.05041671,-0.00061920
1.95000000,0.04637320,-0.09161107,0.01580325,0.00026444,0.07515271,-0.01620517,0.02352592,-0.04610611,0.00619971,0.01075386,-0.05394191,-0.00073937
1.96666667,0.04674702,-0.09236074,0.01604019,0.00044718,0.07419910,-0.01621989,0.02202215,-0.04461530,0.01590298,0.01103043,-0.05721686,-0.00086598
1.98333333,0.04710892,-0.09308424,0.01644397,0.00063423,0.07319515,-0.01623706,0.02055745,-0.04306347,0.02580242,0.01129922,-0.06023755,-0.00099991
2.00000000,0.04745944,-0.09378050,0.01701647,0.00082543,0.07214514,-0.01625680,0.01913676,-0.04145131,0.03581937,0.01155902,-0.06300099,-0.00114168
2.01666667,0.04779909,-0.09444847,0.01775830,0.00102062,0.07105341,-0.01627929,0.01776490,-0.03977960,0.04587642,0.01180872,-0.06550505,-0.00129161
2.03333333,0.04812834,-0.09508712,0.01866877,0.00121961,0.06992429,-0.01630467,0.01644646,-0.03804932,0.05589831,0.01204701,-0.06774848,-0.00144998
2.05000000,0.04844763,-0.09569543,0.01974602,0.00142216,0.06876215,-0.01633311,0.01518576,-0.03626151,0.06581259,0.01227271,-0.06973075,-0.00161709
2.06666667,0.04875738,-0.09627239,0.02098701,0.00162806,0.06757133,-0.01636477,0.01398683,-0.03441736,0.07555059,0.01248452,-0.07145188,-0.00179319
2.08333333,0.04905801,-0.09681705,0.02238766,0.00183705,0.06635617,-0.01639980,0.01285342,-0.03251819,0.08504784,0.01268116,-0.07291256,-0.00197853
2.10000000,0.04934993,-0.09732844,0.02394285,0.00204885,0.06512101,-0.01643837,0.01178896,-0.03056544,0.09424483,0.01286136,-0.07411388,-0.00217325
2.11666667,0.04963355,-0.09780566,0.02564659,0.00226316,0.06387014,-0.01648065,0.01079655,-0.02856068,0.10308736,0.01302390,-0.07505738,-0.00237741
2.13333333,0.04990932,-0.09824782,0.02749207,0.00247968,0.06260782,-0.01652678,0.00987899,-0.02650558,0.11152700,0.01316757,-0.07574499,-0.00259094
2.15000000,0.05017769,-0.09865406,0.02947176,0.00269806,0.06133829,-0.01657692,0.00903873,-0.02440195,0.11952135,0.01329129,-0.07617891,-0.00281360
2.16666667,0.05043916,-0.09902360,0.03157755,0.00291797,0.06006574,-0.01663121,0.00827790,-0.02225169,0.12703428,0.01339398,-0.07636170,-0.00304499
2.18333333,0.05069424,-0.09935565,0.03380082,0.00313903,0.05879430,-0.01668977,0.00759832,-0.02005682,0.13403594,0.01347467,-0.07629614,-0.00328455
2.20000000,0.05094352,-0.09964949,0.03613255,0.00336087,0.05752807,-0.01675271,0.00700148,-0.01781947,0.14050287,0.01353248,-0.07598530,-0.00353154
2.21666667,0.05118760,-0.09990444,0.03856344,0.00358311,0.05627108,-0.01682013,0.00648855,-0.01554189,0.14641779,0.01356662,-0.07543250,-0.00378505
2.23333333,0.05142716,-0.10011987,0.04108403,0.00380533,0.05502731,-0.01689210,0.00606041,-0.01322636,0.15176960,0.01357629,-0.07464136,-0.00404398
2.25000000,0.05166293,-0.10029521,0.04368472,0.00402714,0.05380066,-0.01696867,0.00571761,-0.01087535,0.15655293,0.01356104,-0.07361577,-0.00430711
2.26666667,0.05189567,-0.10042990,0.04635597,0.00424811,0.05259498,-0.01704986,0.00546043,-0.00849134,0.16076813,0.01352028,-0.07235989,-0.00457308
2.28333333,0.05212621,-0.10052349,0.04908829,0.00446783,0.05141403,-0.01713567,0.00528886,-0.00607692,0.16442066,0.01345367,-0.07087819,-0.00484038
2.30000000,0.05235545,-0.10057553,0.05187240,0.00468586,0.05026150,-0.01722607,0.00520263,-0.00363477,0.16752079,0.01336089,-0.06917543,-0.00510745
2.31666667,0.05258431,-0.10058565,0.05469925,0.00490179,0.04914098,-0.01732098,0.00520117,-0.00116762,0.17008324,0.01324178,-0.06725683,-0.00537254
2.33333333,0.05281376,-0.10055353,0.05756009,0.00511518,0.04805599,-0.01742032,0.00528368,0.00132171,0.17212665,0.01309636,-0.06512792,-0.00563393
2.35000000,0.05304484,-0.10047890,0.06044658,0.00532562,0.04700993,-0.01752395,0.00544913,0.00383024,0.17367309,0.01292464,-0.06279456,-0.00588985
2.36666667,0.05327860,-0.10036156,0.06335075,0.00553266,0.04600611,-0.01763173,0.00569622,0.00635462,0.17474757,0.01272672,-0.06026311,-0.00613853
2.38333333,0.05351613,-0.10020136,0.06626514,0.00573591,0.04504770,-0.01774345,0.00602345,0.00889134,0.17537762,0.01250285,-0.05754031,-0.00637807
2.40000000,0.05375856,-0.09999824,0.06918275,0.00593493,0.04413779,-0.01785890,0.00642910,0.01143683,0.17559279,0.01225333,-0.05463334,-0.00660676
2.41666667,0.05400701,-0.09975216,0.07209712,0.00612933,0.04327932,-0.01797783,0.00691123,0.01398754,0.17542406,0.01197875,-0.05154979,-0.00682273
2.43333333,0.05426264,-0.09946318,0.07500232,0.00631870,0.04247509,-0.01809995,0.00746771,0.01653982,0.17490347,0.01167938,-0.04829771,-0.00702434
2.45000000,0.05452660,-0.09913141,0.07789297,0.00650266,0.04172777,-0.01822495,0.00809621,0.01909004,0.17406372,0.01135596,-0.04488564,-0.00720977
2.46666667,0.05480005,-0.09875702,0.08076424,0.00668082,0.04103988,-0.01835249,0.00879425,0.02163454,0.17293757,0.01100904,-0.04132245,-0.00737751
2.48333333,0.05508413,-0.09834025,0.08361184,0.00685282,0.04041377,-0.01848221,0.00955923,0.02416964,0.17155765,0.01063943,-0.03761766,-0.00752566
2.50000000,0.05537998,-0.09788137,0.08643201,0.00701831,0.03985163,-0.01861370,0.01038858,0.02669166,0.16995591,0.01024780,-0.03378136,-0.00765140
2.51666667,0.05568872,-0.09738076,0.08922154,0.00717693,0.03935549,-0.01874650,0.01127955,0.02919696,0.16816334,0.00983486,-0.02982404,-0.00775237
2.53333333,0.05601144,-0.09683882,0.09197768,0.00732836,0.03892716,-0.01888012,0.01222917,0.03168184,0.16620977,0.00940150,-0.02575642,-0.00782662
2.55000000,0.05634919,-0.09625601,0.09469817,0.00747229,0.03856830,-0.01901407,0.01323431,0.03414270,0.16412336,0.00894830,-0.02158967,-0.00787249
2.56666667,0.05670301,-0.09563288,0.09738120,0.00760840,0.03828037,-0.01914780,0.01429168,0.03657590,0.16193053,0.00847626,-0.01733519,-0.00788861
2.58333333,0.05707385,-0.09497000,0.10002534,0.00773642,0.03806463,-0.01928077,0.01539783,0.03897783,0.15965572,0.00798622,-0.01300466,-0.00787382
2.60000000,0.05746266,-0.09426802,0.10262955,0.00785606,0.03792215,-0.01941242,0.01654918,0.04134497,0.15732107,0.00747886,-0.00861008,-0.00782714
2.61666667,0.05787028,-0.09352763,0.10519313,0.00796706,0.03785377,-0.01954219,0.01774204,0.04367382,0.15494647,0.00695511,-0.00416369,-0.00774777
2.63333333,0.05829754,-0.09274959,0.10771566,0.00806917,0.03786015,-0.01966948,0.01897260,0.04596091,0.15254936,0.00641575,0.00032204,-0.00763507
2.65000000,0.05874516,-0.09193468,0.11019695,0.00816216,0.03794173,-0.01979373,0.02023696,0.04820286,0.15014458,0.00586153,0.00483445,-0.00748851
2.66666667,0.05921383,-0.09108379,0.11263704,0.00824581,0.03809870,-0.01991433,0.02153113,0.05039630,0.14774433,0.00529338,0.00935896,-0.00730778
2.68333333,0.05970415,-0.09019779,0.11503611,0.00831991,0.03833100,-0.02003072,0.02285109,0.05253797,0.14535827,0.00471203,0.01387978,-0.00709269
2.70000000,0.06021663,-0.08927767,0.11739448,0.00838427,0.03863828,-0.02014230,0.02419274,0.05462469,0.14299338,0.00411836,0.01838107,-0.00684321
2.71666667,0.06075173,-0.08832441,0.11971252,0.00843872,0.03901997,-0.02024851,0.02555193,0.05665332,0.14065410,0.00351297,0.02284693,-0.00655948
2.73333333,0.06130982,-0.08733907,0.12199065,0.00848308,0.03947519,-0.02034878,0.02692453,0.05862083,0.13834232,0.00289675,0.02726167,-0.00624183
