t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.75000000,0.00092100,-0.00193729,0.22213343,-0.00211571,-0.00372849,0.00344829,0.03678380,0.02098565,-0.61930396,0.00139895,0.07347551,0.01094129
0.76666667,0.00162200,-0.00151907,0.21142549,-0.00196928,-0.00244463,0.00363346,0.03975045,0.02358881,-0.64268070,0.00882746,0.07700787,0.01127306
0.78333333,0.00235966,-0.00105819,0.20040660,-0.00172414,-0.00110620,0.00382399,0.04274383,0.02618927,-0.66129277,0.01473659,0.08028271,0.01158984
0.80000000,0.00313274,-0.00055708,0.18915265,-0.00140401,0.00028258,0.00402025,0.04575240,0.02872444,-0.67533851,0.01922090,0.08330653,0.01191929
0.81666667,0.00394002,-0.00001609,0.17773549,-0.00102428,0.00171785,0.00422293,0.04876011,0.03130276,-0.68506048,0.02277984,0.08609888,0.01228123
0.83333333,0.00478036,0.00056480,0.16622234,-0.00059755,0.00319601,0.00443245,0.05175415,0.03393283,-0.69073594,0.02558262,0.08867671,0.01266221
0.85000000,0.00565286,0.00118580,0.15467539,-0.00013438,0.00471359,0.00464893,0.05472845,0.03661355,-0.69266756,0.02774874,0.09104712,0.01304341
0.86666667,0.00655671,0.00184614,0.14315149,0.00035413,0.00626737,0.00487280,0.05767285,0.03927499,-0.69117524,0.02924721,0.09322492,0.01344407
0.88333333,0.00749117,0.00254448,0.13170199,0.00085730,0.00785444,0.00510448,0.06057592,0.04186988,-0.68658895,0.03010274,0.09522929,0.01386719
0.90000000,0.00845562,0.00328121,0.12037270,0.00136932,0.00947220,0.00534414,0.06342883,0.04449019,-0.67924260,0.03060851,0.09707764,0.01429599
0.91666667,0.00944952,0.00405716,0.10920386,0.00188601,0.01111825,0.00559174,0.06622652,0.04715450,-0.66946898,0.03086040,0.09878323,0.01471985
0.93333333,0.01047240,0.00487321,0.09823029,0.00240376,0.01279043,0.00584771,0.06896260,0.04985916,-0.65759543,0.03089469,0.10035955,0.01516791
0.95000000,0.01152385,0.00573015,0.08748148,0.00291938,0.01448681,0.00611275,0.07163009,0.05259470,-0.64394038,0.03073347,0.10182091,0.01565663
0.96666667,0.01260348,0.00662742,0.07698184,0.00342817,0.01620567,0.00638737,0.07422448,0.05527538,-0.62881074,0.03028865,0.10317904,0.01617426
0.98333333,0.01371090,0.00756462,0.06675087,0.00392648,0.01794545,0.00667175,0.07674225,0.05790624,-0.61249970,0.02962203,0.10444489,0.01670228
1.00000000,0.01484579,0.00854183,0.05680348,0.00441204,0.01970475,0.00696585,0.07918164,0.06051504,-0.59528533,0.02881723,0.10562683,0.01722864
1.01666667,0.01600776,0.00955989,0.04715020,0.00488408,0.02148228,0.00726984,0.08154077,0.06314491,-0.57742938,0.02796280,0.10673116,0.01776501
1.03333333,0.01719642,0.01061954,0.03779750,0.00534183,0.02327682,0.00758402,0.08381737,0.06579027,-0.55917647,0.02706052,0.10776285,0.01832078
1.05000000,0.01841131,0.01172138,0.02874805,0.00578459,0.02508719,0.00790875,0.08601033,0.06844540,-0.54075354,0.02611213,0.10872488,0.01889778
1.06666667,0.01965193,0.01286592,0.02000108,0.00621167,0.02691225,0.00824432,0.08811922,0.07110452,-0.52236961,0.02511921,0.10961819,0.01949446
1.08333333,0.02091771,0.01405353,0.01155263,0.00662239,0.02875083,0.00859101,0.09014419,0.07376177,-0.50421554,0.02408380,0.11044188,0.02010797
1.10000000,0.02220800,0.01528447,0.00339588,0.00701614,0.03060172,0.00894901,0.09208581,0.07641122,-0.48646400,0.02300748,0.11119289,0.02073520
1.11666667,0.02352209,0.01655882,-0.00447857,0.00739232,0.03246361,0.00931848,0.09394493,0.07904696,-0.46926962,0.02189221,0.11186643,0.02137347
1.13333333,0.02485915,0.01787657,-0.01208238,0.00775035,0.03433511,0.00969953,0.09572258,0.08166305,-0.45276900,0.02073987,0.11245590,0.02202059
1.15000000,0.02621828,0.01923754,-0.01942917,0.00808971,0.03621468,0.01009226,0.09741997,0.08425353,-0.43708109,0.01955262,0.11295309,0.02267517
1.16666667,0.02759849,0.02064143,-0.02653424,0.00840990,0.03810061,0.01049674,0.09903834,0.08681249,-0.42230726,0.01833280,0.11334844,0.02333625
1.18333333,0.02899865,0.02208779,-0.03341428,0.00871047,0.03999103,0.01091301,0.10057895,0.08933407,-0.40853168,0.01708274,0.11363111,0.02400336
1.20000000,0.03041758,0.02357605,-0.04008710,0.00899100,0.04188387,0.01134112,0.10204304,0.09181253,-0.39582171,0.01580475,0.11378931,0.02467606
1.21666667,0.03185396,0.02510550,-0.04657132,0.00925111,0.04377683,0.01178110,0.10343172,0.09424210,-0.38422816,0.01450168,0.11381054,0.02535359
