t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.01666667,-0.00001519,-0.00003467,0.00141225,-0.00014086,-0.00006816,0.00000240,-0.00091148,-0.00208035,0.08473510,-0.00845178,-0.00408974,0.00014403
0.03333333,-0.00004475,-0.00010396,0.00418591,-0.00039099,-0.00019893,0.00000731,-0.00176191,-0.00413400,0.16642014,-0.01500769,-0.00784600,0.00029328
0.05000000,-0.00008806,-0.00020881,0.00825101,-0.00072293,-0.00038703,0.00001495,-0.00255026,-0.00619569,0.24390893,-0.01991641,-0.01128603,0.00045396
0.06666667,-0.00014469,-0.00035095,0.01352070,-0.00111269,-0.00062743,0.00002552,-0.00327591,-0.00829967,0.31618881,-0.02338523,-0.01442462,0.00062404
0.08333333,-0.00021432,-0.00053258,0.01989381,-0.00153936,-0.00091528,0.00003892,-0.00393765,-0.01047184,0.38240125,-0.02559979,-0.01727206,0.00078445
0.10000000,-0.00029659,-0.00075456,0.02725765,-0.00198761,-0.00124577,0.00005487,-0.00453245,-0.01263887,0.44185428,-0.02689380,-0.01983076,0.00092667
0.11666667,-0.00039112,-0.00101710,0.03549081,-0.00244542,-0.00161402,0.00007358,-0.00505719,-0.01476973,0.49402685,-0.02746731,-0.02209717,0.00107887
0.13333333,-0.00049745,-0.00132001,0.04446603,-0.00290282,-0.00201512,0.00009587,-0.00551216,-0.01685738,0.53856593,-0.02744193,-0.02406948,0.00127865
0.15000000,-0.00061508,-0.00166566,0.05405281,-0.00334751,-0.00244424,0.00012162,-0.00590058,-0.01906828,0.57527718,-0.02667833,-0.02575131,0.00146975
0.16666667,-0.00074318,-0.00205295,0.06411980,-0.00377345,-0.00289621,0.00015049,-0.00621257,-0.02121472,0.60411101,-0.02555233,-0.02712368,0.00164171
0.18333333,-0.00088079,-0.00248033,0.07453699,-0.00417582,-0.00336571,0.00018347,-0.00645011,-0.02328273,0.62514521,-0.02413601,-0.02817721,0.00187247
0.20000000,-0.00102682,-0.00294853,0.08517746,-0.00454819,-0.00384741,0.00022017,-0.00661793,-0.02542385,0.63856581,-0.02233506,-0.02891127,0.00208106
0.21666667,-0.00117970,-0.00345508,0.09591889,-0.00488796,-0.00433561,0.00026075,-0.00669994,-0.02745949,0.64464764,-0.02037656,-0.02930247,0.00230160
0.23333333,-0.00133789,-0.00399840,0.10664470,-0.00519255,-0.00482455,0.00030588,-0.00670975,-0.02945047,0.64373521,-0.01826375,-0.02934977,0.00256451
0.25000000,-0.00149945,-0.00457666,0.11724493,-0.00545995,-0.00530838,0.00035499,-0.00663551,-0.03138917,0.63622518,-0.01603014,-0.02904447,0.00279573
0.26666667,-0.00166225,-0.00518655,0.12761688,-0.00568923,-0.00578106,0.00040880,-0.00647753,-0.03319143,0.62255074,-0.01373918,-0.02837811,0.00307384
0.28333333,-0.00182410,-0.00582666,0.13766544,-0.00587987,-0.00623658,0.00046702,-0.00624106,-0.03497174,0.60316799,-0.01141822,-0.02735032,0.00333739
