t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.01666667,0.00000000,0.00000000,0.00184432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11065944,0.00000000,0.00000000,0.00000000
0.03333333,0.00000000,0.00000000,0.00546496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21723840,0.00000000,0.00000000,0.00000000
0.05000000,0.00000000,0.00000000,0.01078596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31925988,0.00000000,0.00000000,0.00000000
0.06666667,0.00000000,0.00000000,0.01772500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41634204,0.00000000,0.00000000,0.00000000
0.08333333,0.00000000,0.00000000,0.02619500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50820017,0.00000000,0.00000000,0.00000000
0.10000000,0.00000000,0.00000000,0.03610575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59464504,0.00000000,0.00000000,0.00000000
0.11666667,0.00000000,0.00000000,0.04736538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67557795,0.00000000,0.00000000,0.00000000
0.13333333,0.00000000,0.00000000,0.05988177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75098324,0.00000000,0.00000000,0.00000000
0.15000000,-0.00000002,0.00000000,0.07356375,0.00000000,-0.00000011,-0.00000008,-0.00000097,0.00000000,0.82091897,0.00000000,-0.00000689,-0.00000456
0.16666667,-0.00000080,0.00000000,0.08832219,0.00000000,-0.00000567,-0.00000052,-0.00004671,0.00000000,0.88550642,-0.00000000,-0.00033360,-0.00002666
0.18333333,-0.00000335,0.00000006,0.10407084,-0.00000040,-0.00002337,-0.00000129,-0.00014761,0.00000354,0.94491912,-0.00002428,-0.00106160,-0.00004612
0.20000000,-0.00000883,0.00000006,0.12072704,-0.00000041,-0.00005987,-0.00000298,-0.00030553,0.00000054,0.99937203,-0.00000018,-0.00219023,-0.00010168
0.21666667,-0.00001835,-0.00000024,0.13821223,0.00000162,-0.00012060,-0.00000622,-0.00050868,-0.00001781,1.04911115,0.00012160,-0.00364376,-0.00019409
0.23333333,-0.00003315,-0.00000127,0.15645230,0.00000823,-0.00021057,-0.00001091,-0.00075585,-0.00006342,1.09440411,0.00039688,-0.00539798,-0.00028137
0.25000000,-0.00005429,-0.00000320,0.17537782,0.00002058,-0.00033286,-0.00001767,-0.00102918,-0.00012534,1.13553168,0.00074051,-0.00733759,-0.00040578
0.26666667,-0.00008273,-0.00000665,0.19492416,0.00004219,-0.00048936,-0.00002712,-0.00131638,-0.00023126,1.17278062,0.00129671,-0.00938993,-0.00056655
0.28333333,-0.00011969,-0.00001233,0.21503143,0.00007684,-0.00068244,-0.00003956,-0.00162677,-0.00039164,1.20643758,0.00207841,-0.01158491,-0.00074604
0.30000000,-0.00016608,-0.00002102,0.23564448,0.00012830,-0.00091237,-0.00005517,-0.00193982,-0.00061655,1.23678426,0.00308690,-0.01379583,-0.00093578
0.31666667,-0.00022261,-0.00003275,0.25671266,0.00019686,-0.00117781,-0.00007449,-0.00223793,-0.00086604,1.26409360,0.00411292,-0.01592672,-0.00115712
0.33333333,-0.00028975,-0.00004844,0.27818972,0.00028659,-0.00147650,-0.00009807,-0.00251078,-0.00119518,1.28862691,0.00538187,-0.01792140,-0.00141092
0.35000000,-0.00036793,-0.00006906,0.30003350,0.00040113,-0.00180570,-0.00012657,-0.00275570,-0.00161362,1.31063190,0.00686993,-0.01975258,-0.00170468
0.36666667,-0.00045744,-0.00009570,0.32213624,0.00044171,-0.00216245,-0.00016055,-0.00297563,-0.00213112,1.32617098,0.00243126,-0.02140555,-0.00203018
0.38333333,-0.00055789,-0.00013278,0.34422706,0.00042228,-0.00254287,-0.00020040,-0.00316054,-0.00281089,1.32545820,-0.00117106,-0.02282632,-0.00238066
0.40000000,-0.00066844,-0.00018454,0.36606208,0.00035446,-0.00294216,-0.00024632,-0.00330107,-0.00366039,1.31011263,-0.00407605,-0.02395899,-0.00274540
0.41666667,-0.00078780,-0.00025503,0.38742407,0.00024781,-0.00335484,-0.00029844,-0.00338926,-0.00468530,1.28173334,-0.00640838,-0.02476142,-0.00311833
0.43333333,-0.00091423,-0.00034753,0.40812134,0.00010942,-0.00377489,-0.00035680,-0.00341766,-0.00586010,1.24185283,-0.00831546,-0.02520391,-0.00349543
0.45000000,-0.00104557,-0.00046440,0.42798613,-0.00005519,-0.00419604,-0.00042149,-0.00337906,-0.00714572,1.19190795,-0.00989120,-0.02526986,-0.00387807
