t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.43333333,-0.01096469,-0.01414783,-0.14928443,-0.00658673,-0.02252574,-0.00315750,-0.03821189,-0.05750868,-0.42754921,-0.00370955,-0.03871846,-0.01163194
0.45000000,-0.01143566,-0.01508016,-0.15619745,-0.00663044,-0.02310048,-0.00334837,-0.03741683,-0.05875433,-0.41366530,-0.00288039,-0.03440857,-0.01167561
0.46666667,-0.01189329,-0.01603385,-0.16285651,-0.00666143,-0.02360079,-0.00353993,-0.03648754,-0.05995604,-0.39841844,-0.00212480,-0.02994131,-0.01168954
0.48333333,-0.01233664,-0.01700782,-0.16924200,-0.00668032,-0.02402443,-0.00373188,-0.03542808,-0.06107822,-0.38200172,-0.00140507,-0.02534142,-0.01168283
0.50000000,-0.01276477,-0.01800049,-0.17533750,-0.00668734,-0.02436956,-0.00392397,-0.03424399,-0.06209240,-0.36460614,-0.00069810,-0.02063010,-0.01165996
0.51666667,-0.01317675,-0.01901136,-0.18112972,-0.00668378,-0.02463461,-0.00411595,-0.03294173,-0.06306675,-0.34641935,-0.00006740,-0.01582567,-0.01162160
0.53333333,-0.01357168,-0.02003996,-0.18660842,-0.00667083,-0.02481825,-0.00430780,-0.03153134,-0.06400450,-0.32762443,0.00049383,-0.01094134,-0.01158097
0.55000000,-0.01394873,-0.02108581,-0.19176634,-0.00664951,-0.02491930,-0.00449949,-0.03002565,-0.06490647,-0.30839881,0.00099379,-0.00598608,-0.01153834
0.56666667,-0.01430710,-0.02214839,-0.19659906,-0.00662075,-0.02493675,-0.00469078,-0.02843340,-0.06577360,-0.28891340,0.00143972,-0.00097085,-0.01148048
0.58333333,-0.01464593,-0.02322719,-0.20110489,-0.00658536,-0.02486981,-0.00488142,-0.02676030,-0.06660684,-0.26933191,0.00183803,0.00409225,-0.01140767
0.60000000,-0.01496430,-0.02432166,-0.20528478,-0.00654407,-0.02471786,-0.00507117,-0.02501231,-0.06740722,-0.24981019,0.00219441,0.00919132,-0.01132119
0.61666667,-0.01526127,-0.02543126,-0.20914211,-0.00649751,-0.02448054,-0.00525982,-0.02319542,-0.06817575,-0.23049568,0.00251376,0.01431341,-0.01122252
0.63333333,-0.01553587,-0.02655546,-0.21268259,-0.00644624,-0.02415764,-0.00544720,-0.02131574,-0.06891348,-0.21152698,0.00280056,0.01944654,-0.01111332
0.65000000,-0.01578708,-0.02769370,-0.21591408,-0.00639078,-0.02374916,-0.00563315,-0.01937930,-0.06962149,-0.19303337,0.00305855,0.02457972,-0.01099500
0.66666667,-0.01601386,-0.02884545,-0.21884648,-0.00633155,-0.02325529,-0.00581750,-0.01739204,-0.07030087,-0.17513458,0.00329114,0.02970262,-0.01086862
0.68333333,-0.01621518,-0.03001015,-0.22149149,-0.00626895,-0.02267634,-0.00600013,-0.01535968,-0.07095269,-0.15794036,0.00350122,0.03480562,-0.01073454
0.70000000,-0.01638999,-0.03118728,-0.22386251,-0.00620333,-0.02201280,-0.00618087,-0.01328771,-0.07157802,-0.14155016,0.00369126,0.03987928,-0.01059199
0.71666667,-0.01653725,-0.03237630,-0.22597440,-0.00613500,-0.02126532,-0.00635957,-0.01118164,-0.07217792,-0.12605292,0.00386352,0.04491452,-0.01044107
0.73333333,-0.01665596,-0.03357670,-0.22784337,-0.00606425,-0.02043468,-0.00653608,-0.00904702,-0.07275341,-0.11152682,0.00401964,0.04990245,-0.01028231
0.75000000,-0.01674513,-0.03478797,-0.22948674,-0.00599134,-0.01952182,-0.00671026,-0.00688924,-0.07330552,-0.09803912,0.00416117,0.05483414,-0.01011623
0.76666667,-0.01680387,-0.03600962,-0.23092278,-0.00591650,-0.01852782,-0.00688198,-0.00471358,-0.07383523,-0.08564591,0.00428941,0.05970065,-0.00994332
0.78333333,-0.01683132,-0.03724116,-0.23217052,-0.00583995,-0.01745392,-0.00705110,-0.00252518,-0.07434349,-0.07439209,0.00440532,0.06449275,-0.00976410
0.80000000,-0.01682672,-0.03848213,-0.23324957,-0.00576188,-0.01630152,-0.00721751,-0.00032904,-0.07483123,-0.06431115,0.00450969,0.06920098,-0.00957903
0.81666667,-0.01678939,-0.03973207,-0.23417991,-0.00568249,-0.01507220,-0.00738115,0.00187077,-0.07529931,-0.05542530,0.00460307,0.07381501,-0.00939250
0.83333333,-0.01671873,-0.04099056,-0.23498171,-0.00560197,-0.01376770,-0.00754211,0.00407125,-0.07574858,-0.04774541,0.00468593,0.07832338,-0.00921152
0.85000000,-0.01661423,-0.04225718,-0.23567516,-0.00552048,-0.01238999,-0.00770051,0.00626961,-0.07617981,-0.04127117,0.00475861,0.08271433,-0.00903983
0.86666667,-0.01647547,-0.04353152,-0.23628026,-0.00543819,-0.01094124,-0.00785647,0.00846341,-0.07659376,-0.03599126,0.00482140,0.08697571,-0.00887672
0.88333333,-0.01630215,-0.04481319,-0.23681665,-0.00535527,-0.00942380,-0.00801000,0.01065052,-0.07699109,-0.03188356,0.00487439,0.09109513,-0.00871608
0.90000000,-0.01609406,-0.04610184,-0.23730344,-0.00527189,-0.00784024,-0.00816099,0.01282839,-0.07737241,-0.02891561,0.00491754,0.09506064,-0.00854983
0.91666667,-0.01585116,-0.04739711,-0.23775904,-0.00518821,-0.00619331,-0.00830931,0.01499280,-0.07773829,-0.02704496,0.00495105,0.09886160,-0.00837813
0.93333333,-0.01557357,-0.04869899,-0.23820101,-0.00510463,-0.00448591,-0.00845487,0.01713951,-0.07810861,-0.02621984,0.00496061,0.10248753,-0.00820176
0.95000000,-0.01526155,-0.05000772,-0.23864589,-0.00502167,-0.00272115,-0.00859758,0.01926439,-0.07849844,-0.02637971,0.00493888,0.10592816,-0.00802151
0.96666667,-0.01491553,-0.05132353,-0.23910912,-0.00493975,-0.00090227,-0.00873735,0.02136337,-0.07890619,-0.02745597,0.00489284,0.10917327,-0.00783818
0.98333333,-0.01453608,-0.05264630,-0.23960484,-0.00485891,0.00096729,-0.00887413,0.02343256,-0.07931013,-0.02937287,0.00484309,0.11221316,-0.00765272
1.00000000,-0.01412390,-0.05397571,-0.24014584,-0.00477906,0.00288394,-0.00900798,0.02546952,-0.07969844,-0.03204831,0.00479825,0.11503653,-0.00747239
1.01666667,-0.01367976,-0.05531145,-0.24074344,-0.00470017,0.00484387,-0.00913907,0.02747248,-0.08007132,-0.03539491,0.00475613,0.11763216,-0.00730289
1.03333333,-0.01320455,-0.05665323,-0.24140745,-0.00462221,0.00684312,-0.00926754,0.02943953,-0.08042890,-0.03932096,0.00471484,0.11998993,-0.00714430
1.05000000,-0.01269925,-0.05800078,-0.24214609,-0.00454519,0.00887758,-0.00939348,0.03136860,-0.08077119,-0.04373155,0.00467304,0.12210108,-0.00699218
1.06666667,-0.01216490,-0.05935380,-0.24296594,-0.00446913,0.01094301,-0.00951687,0.03325724,-0.08109818,-0.04852965,0.00462970,0.12395830,-0.00683978
1.08333333,-0.01160266,-0.06071204,-0.24387196,-0.00439404,0.01303512,-0.00963767,0.03510167,-0.08140973,-0.05361731,0.00458422,0.12555735,-0.00668647
1.10000000,-0.01101373,-0.06207521,-0.24486748,-0.00431998,0.01514954,-0.00975586,0.03689794,-0.08170566,-0.05889660,0.00453632,0.12689523,-0.00653302
1.11666667,-0.01039940,-0.06344306,-0.24595418,-0.00424697,0.01728190,-0.00987142,0.03864223,-0.08198567,-0.06427079,0.00448581,0.12797019,-0.00638016
1.13333333,-0.00976099,-0.06481531,-0.24713220,-0.00417504,0.01942780,-0.00998436,0.04033089,-0.08224941,-0.06964545,0.00443293,0.12878162,-0.00622855
1.15000000,-0.00909986,-0.06619169,-0.24840010,-0.00410421,0.02158286,-0.01009469,0.04196040,-0.08249644,-0.07492936,0.00437801,0.12933003,-0.00607883
1.16666667,-0.00841738,-0.06757194,-0.24975501,-0.00403451,0.02374272,-0.01020244,0.04352743,-0.08272631,-0.08003538,0.00432175,0.12961713,-0.00593159
1.18333333,-0.00771491,-0.06895576,-0.25119268,-0.00396593,0.02590307,-0.01030765,0.04502886,-0.08293839,-0.08488142,0.00426481,0.12964588,-0.00578734
1.20000000,-0.00699380,-0.07034288,-0.25270757,-0.00389845,0.02805969,-0.01041036,0.04646164,-0.08313205,-0.08939106,0.00420794,0.12942039,-0.00564728
1.21666667,-0.00625537,-0.07173300,-0.25429296,-0.00383207,0.03020842,-0.01051067,0.04782260,-0.08330659,-0.09349422,0.00415220,0.12894602,-0.00551411
1.23333333,-0.00550092,-0.07312582,-0.25594105,-0.00376671,0.03234521,-0.01060875,0.04910874,-0.08346121,-0.09712761,0.00409884,0.12822934,-0.00539038
1.25000000,-0.00473169,-0.07452100,-0.25764312,-0.00370234,0.03446616,-0.01070476,0.05031724,-0.08359509,-0.10023527,0.00404871,0.12727788,-0.00527817
1.26666667,-0.00394888,-0.07591824,-0.25938961,-0.00363887,0.03656750,-0.01079891,0.05144549,-0.08370731,-0.10276878,0.00400308,0.12610024,-0.00517905
1.28333333,-0.00315365,-0.07731716,-0.26117028,-0.00357620,0.03864561,-0.01089143,0.05249109,-0.08379692,-0.10468744,0.00396320,0.12470577,-0.00509376
1.30000000,-0.00234708,-0.07871742,-0.26297434,-0.00351421,0.04069704,-0.01098254,0.05345189,-0.08386295,-0.10595833,0.00393028,0.12310475,-0.00502217
1.31666667,-0.00153019,-0.08011863,-0.26479055,-0.00345278,0.04271854,-0.01107244,0.05432599,-0.08390428,-0.10655634,0.00390539,0.12130804,-0.00496301
1.33333333,-0.00070395,-0.08152039,-0.26660737,-0.00339174,0.04470703,-0.01116128,0.05511176,-0.08391985,-0.10646400,0.00388973,0.11932712,-0.00491375
1.35000000,0.00013073,-0.08292229,-0.26841309,-0.00333093,0.04665964,-0.01124916,0.05580779,-0.08390851,-0.10567127,0.00388446,0.11717396,-0.00487015
1.36666667,0.00097302,-0.08432388,-0.27019596,-0.00327015,0.04857371,-0.01133612,0.05641352,-0.08386911,-0.10417527,0.00389044,0.11486062,-0.00482954
1.38333333,0.00182215,-0.08572451,-0.27194424,-0.00320903,0.05044676,-0.01142221,0.05692925,-0.08378882,-0.10197998,0.00391748,0.11239926,-0.00479177
1.40000000,0.00267744,-0.08712326,-0.27364640,-0.00314707,0.05227653,-0.01150747,0.05735563,-0.08365160,-0.09909577,0.00397565,0.10980230,-0.00475657
1.41666667,0.00353825,-0.08851918,-0.27529115,-0.00308381,0.05406097,-0.01159193,0.05769367,-0.08345649,-0.09553896,0.00406086,0.10708198,-0.00472368
1.43333333,0.00440402,-0.08991149,-0.27686756,-0.00301896,0.05579823,-0.01167562,0.05794471,-0.08321276,-0.09133136,0.00416221,0.10425062,-0.00469296
1.45000000,0.00527424,-0.09129969,-0.27836515,-0.00295251,0.05748666,-0.01175859,0.05811043,-0.08293851,-0.08649975,0.00426440,0.10132032,-0.00466441
1.46666667,0.00614843,-0.09268328,-0.27977395,-0.00288440,0.05912481,-0.01184088,0.05819264,-0.08263251,-0.08107546,0.00437054,0.09830289,-0.00463886
1.48333333,0.00702617,-0.09406171,-0.28108458,-0.00281451,0.06071141,-0.01192259,0.05819292,-0.08229344,-0.07509355,0.00448318,0.09520973,-0.00461961
1.50000000,0.00790704,-0.09543442,-0.28228828,-0.00274270,0.06224539,-0.01200387,0.05811315,-0.08192005,-0.06859260,0.00460439,0.09205185,-0.00460895
1.51666667,0.00879065,-0.09680082,-0.28337699,-0.00266881,0.06372584,-0.01208489,0.05795548,-0.08151103,-0.06161391,0.00473578,0.08883994,-0.00460797
1.53333333,0.00967661,-0.09816030,-0.28434337,-0.00259265,0.06515203,-0.01216581,0.05772238,-0.08106516,-0.05420116,0.00487866,0.08558415,-0.00461665
1.55000000,0.01056457,-0.09951221,-0.28518084,-0.00251402,0.06652339,-0.01224677,0.05741658,-0.08058114,-0.04639982,0.00503387,0.08229423,-0.00463387
1.56666667,0.01145415,-0.10085590,-0.28588358,-0.00243271,0.06783952,-0.01232788,0.05704099,-0.08005777,-0.03825662,0.00520217,0.07897937,-0.00465734
1.58333333,0.01234500,-0.10219066,-0.28644658,-0.00234849,0.06910013,-0.01240919,0.05659871,-0.07949386,-0.02981916,0.00538371,0.07564832,-0.00468339
1.60000000,0.01323675,-0.10351580,-0.28686562,-0.00226114,0.07030510,-0.01249068,0.05609319,-0.07888822,-0.02113542,0.00557865,0.07230933,-0.00470805
1.61666667,0.01412904,-0.10483058,-0.28713729,-0.00217043,0.07145442,-0.01257233,0.05552880,-0.07823973,-0.01225328,0.00578675,0.06897039,-0.00473112
1.63333333,0.01502152,-0.10613424,-0.28725896,-0.00207615,0.07254823,-0.01265413,0.05491005,-0.07754725,-0.00322020,0.00600764,0.06563903,-0.00475267
1.65000000,0.01591385,-0.10742600,-0.28722878,-0.00197807,0.07358677,-0.01273604,0.05424154,-0.07680972,0.00591721,0.00624073,0.06232233,-0.00477279
1.66666667,0.01680568,-0.10870506,-0.28704569,-0.00187601,0.07457039,-0.01281807,0.05352790,-0.07602616,0.01511162,0.00648534,0.05902708,-0.00479161
1.68333333,0.01769666,-0.10997060,-0.28670951,-0.00176979,0.07549957,-0.01290020,0.05277384,-0.07519556,0.02431062,0.00674066,0.05575951,-0.00480924
1.70000000,0.01858643,-0.11122178,-0.28622092,-0.00165923,0.07637485,-0.01298241,0.05198404,-0.07431703,0.03346338,0.00700567,0.05252555,-0.00482586
1.71666667,0.01947461,-0.11245776,-0.28558137,-0.00154419,0.07719689,-0.01306471,0.05116317,-0.07338970,0.04252177,0.00727930,0.04933078,-0.00484164
1.73333333,0.02036083,-0.11367764,-0.28479311,-0.00142453,0.07796644,-0.01314709,0.05031588,-0.07241280,0.05144089,0.00756035,0.04618046,-0.00485678
1.75000000,0.02124469,-0.11488055,-0.28385905,-0.00130016,0.07868432,-0.01322955,0.04944675,-0.07138560,0.06017942,0.00784761,0.04307965,-0.00487149
1.76666667,0.02212580,-0.11606559,-0.28278273,-0.00117099,0.07935143,-0.01331211,0.04856028,-0.07030742,0.06869997,0.00813971,0.04003308,-0.00488600
1.78333333,0.02300378,-0.11723184,-0.28156825,-0.00103695,0.07996876,-0.01339477,0.04766086,-0.06917773,0.07696946,0.00843522,0.03704540,-0.00490055
1.80000000,0.02387825,-0.11837839,-0.28022021,-0.00089802,0.08053736,-0.01347755,0.04675280,-0.06799602,0.08495917,0.00873289,0.03412115,-0.00491537
1.81666667,0.02474882,-0.11950431,-0.27874359,-0.00075417,0.08105836,-0.01356046,0.04584023,-0.06676186,0.09264504,0.00903116,0.03126469,-0.00493069
1.83333333,0.02561515,-0.12060867,-0.27714372,-0.00060542,0.08153297,-0.01364354,0.04492718,-0.06547491,0.10000770,0.00932863,0.02848043,-0.00494676
1.85000000,0.02647688,-0.12169052,-0.27542617,-0.00045180,0.08196247,-0.01372681,0.04401751,-0.06413497,0.10703241,0.00962395,0.02577268,-0.00496382
1.86666667,0.02733373,-0.12274893,-0.27359668,-0.00029338,0.08234820,-0.01381029,0.04311493,-0.06274182,0.11370909,0.00991565,0.02314583,-0.00498207
1.88333333,0.02818539,-0.12378297,-0.27166110,-0.00013022,0.08269157,-0.01389404,0.04222295,-0.06129545,0.12003213,0.01020242,0.02060423,-0.00500172
1.90000000,0.02903163,-0.12479170,-0.26962532,0.00003755,0.08299410,-0.01397808,0.04134495,-0.05979587,0.12600029,0.01048288,0.01815226,-0.00502296
1.91666667,0.02987224,-0.12577418,-0.26749516,0.00020981,0.08325734,-0.01406246,0.04048409,-0.05824320,0.13161647,0.01075565,0.01579432,-0.00504595
1.93333333,0.03070707,-0.12672950,-0.26527636,0.00038642,0.08348294,-0.01414722,0.03964338,-0.05663766,0.13688743,0.01101952,0.01353487,-0.00507083
1.95000000,0.03153600,-0.12765673,-0.26297447,0.00056721,0.08367261,-0.01423241,0.03882562,-0.05497959,0.14182348,0.01127342,0.01137833,-0.00509770
1.96666667,0.03235900,-0.12855497,-0.26059485,0.00075199,0.08382815,-0.01431806,0.03803346,-0.05326938,0.14643822,0.01151615,0.00932923,-0.00512664
1.98333333,0.03317604,-0.12942333,-0.25814257,0.00094055,0.08395141,-0.01440423,0.03726934,-0.05150756,0.15074807,0.01174674,0.00739201,-0.00515768
2.00000000,0.03398721,-0.13026092,-0.25562241,0.00113268,0.08404435,-0.01449097,0.03653554,-0.04969474,0.15477202,0.01196417,0.00557104,-0.00519082
2.01666667,0.03479262,-0.13106687,-0.25303878,0.00132814,0.08410896,-0.01457830,0.03583415,-0.04783161,0.15853123,0.01216739,0.00387073,-0.00522601
2.03333333,0.03559246,-0.13184035,-0.25039575,0.00152668,0.08414733,-0.01466628,0.03516709,-0.04591897,0.16204851,0.01235582,0.00229532,-0.00526317
2.05000000,0.03638697,-0.13258050,-0.24769697,0.00172804,0.08416161,-0.01475494,0.03453613,-0.04395776,0.16534810,0.01252851,0.00084896,-0.00530216
2.06666667,0.03717646,-0.13328652,-0.24494567,0.00193194,0.08415403,-0.01484432,0.03394286,-0.04194896,0.16845523,0.01268494,-0.00046429,-0.00534281
2.08333333,0.03796131,-0.13395762,-0.24214469,0.00213810,0.08412686,-0.01493444,0.03338870,-0.03989366,0.17139567,0.01282444,-0.00164064,-0.00538487
2.10000000,0.03874195,-0.13459302,-0.23929640,0.00234624,0.08408245,-0.01502532,0.03287495,-0.03779305,0.17419546,0.01294651,-0.00267635,-0.00542807
2.11666667,0.03951888,-0.13519199,-0.23640278,0.00255605,0.08402319,-0.01511699,0.03240272,-0.03564839,0.17688048,0.01305056,-0.00356794,-0.00547209
2.13333333,0.04029264,-0.13575378,-0.23346538,0.00276723,0.08395156,-0.01520944,0.03197301,-0.03346108,0.17947619,0.01313638,-0.00431226,-0.00551655
2.15000000,0.04106383,-0.13627772,-0.23048532,0.00297947,0.08387004,-0.01530268,0.03158666,-0.03123256,0.18200725,0.01320352,-0.00490657,-0.00556103
2.16666667,0.04183312,-0.13676312,-0.22746338,0.00319246,0.08378117,-0.01539669,0.03124440,-0.02896438,0.18449721,0.01325162,-0.00534859,-0.00560505
2.18333333,0.04260120,-0.13720935,-0.22439994,0.00340587,0.08368754,-0.01549146,0.03094679,-0.02665816,0.18696836,0.01328067,-0.00563636,-0.00564809
2.20000000,0.04336881,-0.13761580,-0.22129504,0.00361940,0.08359172,-0.01558695,0.03069431,-0.02431563,0.18944133,0.01329036,-0.00576847,-0.00568960
2.21666667,0.04413675,-0.13798187,-0.21814842,0.00383271,0.08349633,-0.01568311,0.03048728,-0.02193857,0.19193504,0.01328055,-0.00574385,-0.00572896
2.23333333,0.04490582,-0.13830703,-0.21495954,0.00404549,0.08340400,-0.01577989,0.03032591,-0.01952887,0.19446645,0.01325126,-0.00556200,-0.00576553
2.25000000,0.04567688,-0.13859075,-0.21172760,0.00425743,0.08331735,-0.01587723,0.03021030,-0.01708848,0.19705034,0.01320237,-0.00522283,-0.00579855
2.26666667,0.04645081,-0.13883256,-0.20845163,0.00446818,0.08323898,-0.01597501,0.03014027,-0.01461942,0.19969933,0.01313375,-0.00472690,-0.00582649
2.28333333,0.04722848,-0.13903199,-0.20513045,0.00467745,0.08317150,-0.01607311,0.03011553,-0.01212380,0.20242366,0.01304555,-0.00407526,-0.00584785
2.30000000,0.04801081,-0.13918865,-0.20176277,0.00488492,0.08311746,-0.01617140,0.03013571,-0.00960377,0.20523116,0.01293775,-0.00326941,-0.00586123
2.31666667,0.04879871,-0.13930215,-0.19834721,0.00509026,0.08307942,-0.01626968,0.03020029,-0.00706155,0.20812728,0.01281033,-0.00231144,-0.00586522
2.33333333,0.04959309,-0.13937216,-0.19488235,0.00529318,0.08305985,-0.01636776,0.03030864,-0.00449947,0.21111505,0.01266344,-0.00120390,-0.00585852
2.35000000,0.05039487,-0.13939839,-0.19136674,0.00549336,0.08306120,-0.01646542,0.03046007,-0.00191988,0.21419505,0.01249711,0.00005022,-0.00583994
2.36666667,0.05120497,-0.13938058,-0.18779897,0.00569051,0.08308586,-0.01656243,0.03065377,0.00067480,0.21736548,0.01231140,0.00144735,-0.00580840
2.38333333,0.05202427,-0.13931851,-0.18417771,0.00588430,0.08313612,-0.01665852,0.03088882,0.00328209,0.22062235,0.01210643,0.00298338,-0.00576288
2.40000000,0.05285368,-0.13921203,-0.18050172,0.00607446,0.08321424,-0.01675343,0.03116421,0.00589907,0.22395949,0.01188235,0.00465343,-0.00570248
2.41666667,0.05369405,-0.13906103,-0.17676989,0.00626068,0.08332234,-0.01684687,0.03147884,0.00852261,0.22736855,0.01163920,0.00645219,-0.00562639
2.43333333,0.05454625,-0.13886545,-0.17298131,0.00644267,0.08346248,-0.01693855,0.03183152,0.01114953,0.23083928,0.01137726,0.00837376,-0.00553391
2.45000000,0.05541108,-0.13862530,-0.16913523,0.00662015,0.08363659,-0.01702815,0.03222097,0.01377664,0.23435971,0.01109662,0.01041176,-0.00542444
2.46666667,0.05628935,-0.13834062,-0.16523116,0.00679282,0.08384649,-0.01711536,0.03264580,0.01640076,0.23791627,0.01079743,0.01255926,-0.00529747
2.48333333,0.05718181,-0.13801153,-0.16126885,0.00696041,0.08409388,-0.01719985,0.03310458,0.01901860,0.24149395,0.01048011,0.01480886,-0.00515258
2.50000000,0.05808918,-0.13763821,-0.15724831,0.00712265,0.08438033,-0.01728130,0.03359574,0.02162694,0.24507642,0.01014460,0.01715269,-0.00498945
2.51666667,0.05901215,-0.13722089,-0.15316984,0.00727925,0.08470727,-0.01735939,0.03411766,0.02422249,0.24864647,0.00979133,0.01958247,-0.00480782
2.53333333,0.05995135,-0.13675984,-0.14903404,0.00742997,0.08507597,-0.01743376,0.03466864,0.02680199,0.25218601,0.00942065,0.02208943,-0.00460752
2.55000000,0.06090739,-0.13625541,-0.14484184,0.00757454,0.08548758,-0.01750410,0.03524688,0.02936218,0.25567627,0.00903280,0.02466441,-0.00438845
2.56666667,0.06188081,-0.13570805,-0.14059446,0.00771270,0.08594306,-0.01757007,0.03585051,0.03189699,0.25909811,0.00862759,0.02729789,-0.00415058
2.58333333,0.06287209,-0.13511828,-0.13629346,0.00784420,0.08644321,-0.01763134,0.03647760,0.03440297,0.26243213,0.00820550,0.02998001,-0.00389396
2.60000000,0.06388167,-0.13448664,-0.13194070,0.00796880,0.08698867,-0.01768759,0.03712611,0.03687792,0.26565888,0.00776721,0.03270051,-0.00361866
2.61666667,0.06490995,-0.13381372,-0.12753839,0.00808627,0.08757991,-0.01773848,0.03779398,0.03931964,0.26875914,0.00731341,0.03544893,-0.00332480
2.63333333,0.06595723,-0.13310015,-0.12308903,0.00819639,0.08821720,-0.01778371,0.03847906,0.04172596,0.27171397,0.00684479,0.03821447,-0.00301254
2.65000000,0.06702378,-0.13234661,-0.11859542,0.00829896,0.08890065,-0.01782297,0.03917911,0.04409477,0.27450496,0.00636180,0.04098617,-0.00268214
2.66666667,0.06810979,-0.13155381,-0.11406067,0.00839379,0.08963016,-0.01785594,0.03989185,0.04642400,0.27711429,0.00586500,0.04375278,-0.00233390
2.68333333,0.06921539,-0.13072248,-0.10948816,0.00848067,0.09040546,-0.01788234,0.04061495,0.04871163,0.27952496,0.00535492,0.04650294,-0.00196810
2.70000000,0.07034063,-0.12985341,-0.10488154,0.00855944,0.09122607,-0.01790188,0.04134606,0.05095567,0.28172089,0.00483209,0.04922521,-0.00158495
