t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
0.25000000,-0.00038321,0.00006082,0.17537753,-0.00034933,-0.00185903,-0.00001735,-0.00206937,0.00081429,1.13553115,-0.00290760,-0.01580242,0.00002092
0.26666667,-0.00045564,0.00006954,0.19492377,-0.00040306,-0.00213885,-0.00001622,-0.00216579,0.00093316,1.17277991,-0.00322411,-0.01678884,0.00006201
0.28333333,-0.00053539,0.00007879,0.21503093,-0.00046067,-0.00243014,-0.00001434,-0.00220466,0.00104094,1.20643667,-0.00345616,-0.01747772,0.00010559
0.30000000,-0.00062197,0.00008874,0.23564383,-0.00052273,-0.00272803,-0.00001139,-0.00218900,0.00116673,1.23678311,-0.00372310,-0.01787340,0.00016896
0.31666667,-0.00071469,0.00009960,0.25666811,-0.00054934,-0.00302751,-0.00000720,-0.00212220,0.00131097,1.26146670,-0.00159583,-0.01796911,0.00024223
0.33333333,-0.00081199,0.00011288,0.27783547,-0.00054876,-0.00332275,-0.00000161,-0.00199260,0.00149466,1.27005278,0.00003590,-0.01771442,0.00032553
0.35000000,-0.00091182,0.00012993,0.29890097,-0.00052754,-0.00360713,0.00000554,-0.00179002,0.00171663,1.26394198,0.00127439,-0.01706305,0.00041930
0.36666667,-0.00101164,0.00015144,0.31964351,-0.00049007,-0.00387337,0.00001421,-0.00150032,0.00194701,1.24456494,0.00225007,-0.01597440,0.00051202
0.38333333,-0.00110866,0.00017843,0.33986545,-0.00044073,-0.00411404,0.00002462,-0.00112104,0.00221404,1.21332906,0.00296299,-0.01444094,0.00061777
0.40000000,-0.00119977,0.00021177,0.35939162,-0.00038287,-0.00432166,0.00003697,-0.00064712,0.00251672,1.17158173,0.00347478,-0.01245702,0.00073507
0.41666667,-0.00128163,0.00025219,0.37806791,-0.00031899,-0.00448871,0.00005143,-0.00006863,0.00285457,1.12058721,0.00383620,-0.01002381,0.00086418
0.43333333,-0.00135063,0.00030033,0.39575970,-0.00025091,-0.00460799,0.00006823,0.00062486,0.00322760,1.06151431,0.00408919,-0.00715695,0.00100530
0.45000000,-0.00140320,0.00035628,0.41235018,-0.00018006,-0.00467268,0.00008770,0.00143301,0.00360661,0.99543181,0.00425660,-0.00388189,0.00116729
0.46666667,-0.00143587,0.00042055,0.42773870,-0.00010736,-0.00467636,0.00010972,0.00235452,0.00402255,0.92330980,0.00436816,-0.00022100,0.00132123
0.48333333,-0.00144484,0.00049364,0.44183923,-0.00003328,-0.00461365,0.00013449,0.00341856,0.00447674,0.84602460,0.00445150,0.00376283,0.00148632
0.50000000,-0.00142661,0.00057555,0.45457889,0.00004133,-0.00447988,0.00016236,0.00462117,0.00493951,0.76436594,0.00448441,0.00802581,0.00167293
0.51666667,-0.00137813,0.00066676,0.46589663,0.00011664,-0.00427077,0.00019329,0.00595194,0.00544418,0.67904520,0.00452680,0.01254668,0.00185521
0.53333333,-0.00129602,0.00076781,0.47574214,0.00019312,-0.00398426,0.00022755,0.00745057,0.00599312,0.59070450,0.00459804,0.01719100,0.00205356
0.55000000,-0.00117787,0.00087869,0.48407485,0.00026946,-0.00361787,0.00026537,0.00908258,0.00655492,0.49993151,0.00458923,0.02198413,0.00226470
0.56666667,-0.00102143,0.00100002,0.49096463,0.00029759,-0.00317179,0.00030673,0.01088377,0.00716561,0.41335228,0.00169670,0.02676526,0.00247428
0.58333333,-0.00082515,0.00113148,0.49649607,0.00028608,-0.00264608,0.00035178,0.01283197,0.00778553,0.33184957,-0.00068177,0.03154315,0.00269407
0.60000000,-0.00058738,0.00127312,0.50074259,0.00024181,-0.00204262,0.00040053,0.01494318,0.00842054,0.25475518,-0.00264856,0.03620861,0.00291461
0.61666667,-0.00030678,0.00142589,0.50376814,0.00017235,-0.00136366,0.00045293,0.01721027,0.00911528,0.18150011,-0.00416143,0.04073844,0.00313362
0.63333333,0.00001793,0.00159027,0.50562848,0.00008174,-0.00061278,0.00050916,0.01963942,0.00983446,0.11159564,-0.00543169,0.04505359,0.00336651
0.65000000,0.00038769,0.00176686,0.50637233,-0.00002678,0.00020620,0.00056920,0.02221834,0.01058070,0.04461824,-0.00650908,0.04913903,0.00359810
0.66666667,0.00080316,0.00195697,0.50604221,-0.00014847,0.00108910,0.00063299,0.02493878,0.01139209,-0.01980210,-0.00730212,0.05297357,0.00382898
0.68333333,0.00126481,0.00216159,0.50467557,-0.00028092,0.00203110,0.00070076,0.02779578,0.01224747,-0.08197009,-0.00795168,0.05651956,0.00407451
0.70000000,0.00177309,0.00238155,0.50231036,-0.00042295,0.00302602,0.00077278,0.03079457,0.01313623,-0.14185425,-0.00853055,0.05969402,0.00433818
0.71666667,0.00232831,0.00261770,0.49898644,-0.00057364,0.00406725,0.00084906,0.03392735,0.01405912,-0.19933929,-0.00905504,0.06247186,0.00460280
0.73333333,0.00293053,0.00287092,0.49474514,-0.00073227,0.00514817,0.00092959,0.03718088,0.01501668,-0.25433730,-0.00953750,0.06485202,0.00486909
0.75000000,0.00357965,0.00314209,0.48962881,-0.00089831,0.00626214,0.00101440,0.04054182,0.01600911,-0.30678712,-0.00998835,0.06683449,0.00513777
0.76666667,0.00427540,0.00343208,0.48368038,-0.00107134,0.00740256,0.00110354,0.04399671,0.01703654,-0.35665281,-0.01041582,0.06842048,0.00540959
0.78333333,0.00501740,0.00374176,0.47694299,-0.00125109,0.00856287,0.00119706,0.04753210,0.01809883,-0.40392226,-0.01082611,0.06961292,0.00568532
0.80000000,0.00580520,0.00407198,0.46945962,-0.00143732,0.00973660,0.00129502,0.05113460,0.01919559,-0.44860498,-0.01122433,0.07041624,0.00596600
0.81666667,0.00663826,0.00442359,0.46127278,-0.00162989,0.01091736,0.00139755,0.05479091,0.02032639,-0.49072996,-0.01161401,0.07083688,0.00625282
0.83333333,0.00751598,0.00479740,0.45242421,-0.00182869,0.01209895,0.00150472,0.05848766,0.02149056,-0.53034337,-0.01199835,0.07088440,0.00654579
0.85000000,0.00843775,0.00519420,0.44295463,-0.00203366,0.01327532,0.00161667,0.06221168,0.02268723,-0.56750601,-0.01237947,0.07057022,0.00684512
0.86666667,0.00940290,0.00561477,0.43290357,-0.00224475,0.01444068,0.00173351,0.06595027,0.02391545,-0.60229109,-0.01275860,0.06990663,0.00715224
0.88333333,0.01041076,0.00605983,0.42230917,-0.00246194,0.01558942,0.00185541,0.06969087,0.02517413,-0.63478170,-0.01313702,0.06890835,0.00746798
0.90000000,0.01146064,0.00653010,0.41120808,-0.00268521,0.01671631,0.00198259,0.07342063,0.02646197,-0.66506905,-0.01351485,0.06759413,0.00779597
0.91666667,0.01255169,0.00702625,0.39963532,-0.00291453,0.01781687,0.00211564,0.07711913,0.02777756,-0.69325002,-0.01389266,0.06601214,0.00815933
0.93333333,0.01368288,0.00754855,0.38762428,-0.00315128,0.01888748,0.00225494,0.08076635,0.02909786,-0.71942551,-0.01435367,0.06421184,0.00854421
0.95000000,0.01485314,0.00809628,0.37520662,-0.00340038,0.01992501,0.00240068,0.08434828,0.03036201,-0.74369886,-0.01511146,0.06222396,0.00893875
0.96666667,0.01606138,0.00867009,0.36241227,-0.00366062,0.02092647,0.00255279,0.08785721,0.03164946,-0.76617440,-0.01579619,0.06005629,0.00932900
0.98333333,0.01730658,0.00927059,0.34926947,-0.00393100,0.02188887,0.00271109,0.09128773,0.03295819,-0.78695600,-0.01642153,0.05770880,0.00970738
1.00000000,0.01858758,0.00989831,0.33580475,-0.00421068,0.02280967,0.00287603,0.09462592,0.03428601,-0.80614645,-0.01699767,0.05520882,0.01011127
1.01666667,0.01990310,0.01055375,0.32204297,-0.00449897,0.02368697,0.00304809,0.09785579,0.03563065,-0.82384626,-0.01753282,0.05259385,0.01054213
1.03333333,0.02125174,0.01123587,0.30800740,-0.00480032,0.02451938,0.00322746,0.10096578,0.03690131,-0.84015311,-0.01833568,0.04989546,0.01098375
1.05000000,0.02263208,0.01194462,0.29371974,-0.00511508,0.02530578,0.00341423,0.10394963,0.03815246,-0.85516120,-0.01916041,0.04712974,0.01142927
1.06666667,0.02404265,0.01268041,0.27920020,-0.00544164,0.02604520,0.00360853,0.10680086,0.03941437,-0.86896096,-0.01988844,0.04430508,0.01188090
1.08333333,0.02548187,0.01344363,0.26446758,-0.00577864,0.02673698,0.00381059,0.10950869,0.04068423,-0.88163875,-0.02053588,0.04144033,0.01234512
1.10000000,0.02694809,0.01423395,0.24953931,-0.00612676,0.02738065,0.00402057,0.11206678,0.04192241,-0.89327658,-0.02122387,0.03854690,0.01281764
1.11666667,0.02843999,0.01504990,0.23444533,-0.00642051,0.02797571,0.00423862,0.11447046,0.04306428,-0.90312419,-0.01798302,0.03562237,0.01329673
1.13333333,0.02995695,0.01589008,0.21924056,-0.00656426,0.02852133,0.00446499,0.11671340,0.04418462,-0.90968006,-0.00900526,0.03264968,0.01378675
1.15000000,0.03149893,0.01675085,0.20399935,-0.00656616,0.02901676,0.00469979,0.11878948,0.04524867,-0.91177220,-0.00051584,0.02963250,0.01427697
1.16666667,0.03306597,0.01762811,0.18879362,-0.00645619,0.02946189,0.00494303,0.12069822,0.04622179,-0.90954763,0.00617517,0.02661184,0.01476327
1.18333333,0.03465799,0.01851716,0.17368884,-0.00626225,0.02985763,0.00519472,0.12243950,0.04703880,-0.90339473,0.01119143,0.02364601,0.01524745
1.20000000,0.03627478,0.01941578,0.15874397,-0.00600292,0.03020567,0.00545484,0.12401149,0.04781722,-0.89370494,0.01509393,0.02078460,0.01573082
1.21666667,0.03791593,0.02032222,0.14401155,-0.00569371,0.03050832,0.00572311,0.12541552,0.04856148,-0.88086659,0.01806610,0.01806200,0.01619767
1.23333333,0.03958096,0.02123493,0.12953779,-0.00534796,0.03076827,0.00599924,0.12665730,0.04926398,-0.86525958,0.02024005,0.01550245,0.01664861
1.25000000,0.04126926,0.02215082,0.11536275,-0.00498044,0.03098878,0.00628293,0.12774163,0.04981447,-0.84725156,0.02152742,0.01313958,0.01708370
1.26666667,0.04298000,0.02306932,0.10152069,-0.00459903,0.03117354,0.00657388,0.12867239,0.05034476,-0.82719526,0.02234369,0.01099852,0.01750391
1.28333333,0.04471226,0.02399004,0.08804022,-0.00421030,0.03132641,0.00687171,0.12945544,0.05085511,-0.80542638,0.02276654,0.00908979,0.01790314
1.30000000,0.04646496,0.02491274,0.07494472,-0.00381976,0.03145129,0.00717605,0.13009841,0.05134507,-0.78226241,0.02286097,0.00741594,0.01828289
1.31666667,0.04823692,0.02583727,0.06225254,-0.00343200,0.03155223,0.00748653,0.13060739,0.05181234,-0.75800177,0.02267958,0.00598521,0.01864225
1.33333333,0.05002684,0.02676201,0.04997741,-0.00305310,0.03163340,0.00780271,0.13098856,0.05216391,-0.73292358,0.02213582,0.00480522,0.01897798
1.35000000,0.05183332,0.02768665,0.03812872,-0.00268617,0.03169899,0.00812408,0.13124910,0.05247190,-0.70728731,0.02140552,0.00387636,0.01928446
1.36666667,0.05365491,0.02861131,0.02671186,-0.00233319,0.03175302,0.00845001,0.13139760,0.05275973,-0.68133352,0.02055928,0.00318916,0.01955463
1.38333333,0.05549009,0.02953607,0.01572851,-0.00199577,0.03179929,0.00877996,0.13144208,0.05302463,-0.65528381,0.01961680,0.00273022,0.01979342
1.40000000,0.05733736,0.03046099,0.00517696,-0.00167524,0.03184132,0.00911364,0.13139110,0.05326372,-0.62934142,0.01859492,0.00248217,0.02001581
1.41666667,0.05919512,0.03138604,-0.00494760,-0.00137271,0.03188243,0.00945080,0.13124958,0.05347394,-0.60369165,0.01750807,0.00243237,0.02022347
1.43333333,0.06106173,0.03231116,-0.01465278,-0.00108904,0.03192569,0.00979108,0.13102153,0.05365219,-0.57850246,0.01636909,0.00256764,0.02041019
1.45000000,0.06293552,0.03323619,-0.02394872,-0.00082495,0.03197393,0.01013404,0.13071130,0.05379531,-0.55392498,0.01518879,0.00287209,0.02057005
1.46666667,0.06481478,0.03416091,-0.03284780,-0.00058097,0.03202967,0.01047920,0.13032403,0.05390010,-0.53009402,0.01397668,0.00332736,0.02070166
1.48333333,0.06669785,0.03508499,-0.04136440,-0.00035751,0.03209510,0.01082608,0.12986477,0.05396336,-0.50712860,0.01274116,0.00391348,0.02080454
1.50000000,0.06858305,0.03600804,-0.04951462,-0.00015484,0.03217204,0.01117420,0.12933831,0.05398195,-0.48513233,0.01148959,0.00460928,0.02087825
1.51666667,0.07046872,0.03692958,-0.05731607,0.00002685,0.03226198,0.01152308,0.12874914,0.05395273,-0.46419405,0.01022829,0.00539288,0.02092240
1.53333333,0.07235326,0.03784904,-0.06478758,0.00018750,0.03236600,0.01187220,0.12810153,0.05387264,-0.44438804,0.00896302,0.00624201,0.02093663
1.55000000,0.07423508,0.03876576,-0.07194898,0.00032710,0.03248484,0.01222109,0.12739947,0.05373868,-0.42577458,0.00769891,0.00713434,0.02092060
1.56666667,0.07611264,0.03967901,-0.07882091,0.00044575,0.03261886,0.01256921,0.12664669,0.05354797,-0.40840040,0.00644029,0.00804791,0.02087403
1.58333333,0.07798444,0.04058799,-0.08542455,0.00054358,0.03276806,0.01291608,0.12584670,0.05329770,-0.39229908,0.00519127,0.00896131,0.02079668
1.60000000,0.07984905,0.04149181,-0.09178143,0.00062081,0.03293211,0.01326116,0.12500276,0.05298516,-0.37749128,0.00395549,0.00985406,0.02068834
1.61666667,0.08170505,0.04238953,-0.09791322,0.00067770,0.03311034,0.01360393,0.12411785,0.05260776,-0.36398555,0.00273606,0.01070671,0.02054855
1.63333333,0.08355110,0.04328014,-0.10384154,0.00071455,0.03330181,0.01394379,0.12319364,0.05216304,-0.35177855,0.00153589,0.01150163,0.02037251
1.65000000,0.08538586,0.04416256,-0.10958776,0.00073170,0.03350528,0.01428008,0.12223118,0.05164865,-0.34085573,0.00035745,0.01222276,0.02015777
1.66666667,0.08720804,0.04503567,-0.11517284,0.00072955,0.03371930,0.01461219,0.12123131,0.05106237,-0.33119183,-0.00079686,0.01285577,0.01990613
1.68333333,0.08901636,0.04589829,-0.12061712,0.00070850,0.03394219,0.01493960,0.12019473,0.05040214,-0.32275156,-0.00192506,0.01338801,0.01962333
1.70000000,0.09080963,0.04674922,-0.12594022,0.00066901,0.03417210,0.01526182,0.11912298,0.04966597,-0.31549026,-0.00302515,0.01380827,0.01931238
1.71666667,0.09258670,0.04758719,-0.13116087,0.00061157,0.03440701,0.01557838,0.11801816,0.04885204,-0.30935469,-0.00409539,0.01410713,0.01897334
1.73333333,0.09434649,0.04841091,-0.13629676,0.00053668,0.03464477,0.01588882,0.11688232,0.04795867,-0.30428371,-0.00513444,0.01427705,0.01860628
1.75000000,0.09608801,0.04921907,-0.14136447,0.00044485,0.03488315,0.01619265,0.11571746,0.04698434,-0.30020930,-0.00614100,0.01431253,0.01821138
1.76666667,0.09781034,0.05001032,-0.14637933,0.00033664,0.03511985,0.01648942,0.11452553,0.04592760,-0.29705740,-0.00711393,0.01421002,0.01778886
1.78333333,0.09951264,0.05078329,-0.15135534,0.00021258,0.03535255,0.01677866,0.11330848,0.04478718,-0.29474874,-0.00805267,0.01396788,0.01733903
1.80000000,0.10119415,0.05153660,-0.15630512,0.00007325,0.03557893,0.01705992,0.11206820,0.04356194,-0.29320001,-0.00895649,0.01358648,0.01686226
1.81666667,0.10285420,0.05226885,-0.16123986,-0.00008079,0.03579671,0.01733276,0.11080659,0.04225087,-0.29232475,-0.00982483,0.01306804,0.01635900
1.83333333,0.10449221,0.05297863,-0.16616926,-0.00024897,0.03600368,0.01759674,0.10952552,0.04085309,-0.29203448,-0.01065763,0.01241648,0.01582974
1.85000000,0.10610768,0.05366450,-0.17110153,-0.00043071,0.03619770,0.01785144,0.10822689,0.03936785,-0.29223955,-0.01145459,0.01163741,0.01527506
1.86666667,0.10770023,0.05432505,-0.17604338,-0.00062544,0.03637677,0.01809645,0.10691256,0.03779459,-0.29285023,-0.01221571,0.01073801,0.01469562
1.88333333,0.10926953,0.05495882,-0.18100006,-0.00083258,0.03653903,0.01833137,0.10558445,0.03613279,-0.29377774,-0.01294088,0.00972691,0.01409212
1.90000000,0.11081539,0.05556439,-0.18597536,-0.00105155,0.03668278,0.01855583,0.10424447,0.03438216,-0.29493516,-0.01363040,0.00861392,0.01346533
1.91666667,0.11233767,0.05614030,-0.19097166,-0.00128179,0.03680651,0.01876944,0.10289457,0.03254244,-0.29623822,-0.01428427,0.00741002,0.01281609
1.93333333,0.11383634,0.05668511,-0.19599002,-0.00152272,0.03690889,0.01897187,0.10153672,0.03061364,-0.29760628,-0.01490293,0.00612720,0.01214529
1.95000000,0.11531146,0.05719737,-0.20103022,-0.00177379,0.03698882,0.01916278,0.10017295,0.02859578,-0.29896295,-0.01548652,0.00477821,0.01145389
1.96666667,0.11676318,0.05767563,-0.20609085,-0.00203442,0.03704541,0.01934185,0.09880533,0.02648909,-0.30023689,-0.01603542,0.00337640,0.01074290
1.98333333,0.11819170,0.05811846,-0.21116942,-0.00230407,0.03707801,0.01950878,0.09743596,0.02429389,-0.30136213,-0.01654992,0.00193570,0.01001335
2.00000000,0.11959734,0.05852441,-0.21626243,-0.00258218,0.03708620,0.01966331,0.09606701,0.02201070,-0.30227886,-0.01703036,0.00047028,0.00926637
2.01666667,0.12098047,0.05889205,-0.22136551,-0.00286820,0.03706981,0.01980517,0.09470069,0.01964012,-0.30293364,-0.01747684,-0.00100548,0.00850309
2.03333333,0.12234153,0.05921994,-0.22647351,-0.00316159,0.03702889,0.01993412,0.09333925,0.01718291,-0.30327966,-0.01788986,-0.00247719,0.00772471
2.05000000,0.12368102,0.05950668,-0.23158063,-0.00346180,0.03696375,0.02004995,0.09198501,0.01463997,-0.30327706,-0.01826961,-0.00393030,0.00693242
2.06666667,0.12499950,0.05975084,-0.23668050,-0.00376828,0.03687493,0.02015245,0.09064033,0.01201234,-0.30289280,-0.01861626,-0.00535062,0.00612749
2.08333333,0.12629757,0.05995103,-0.24176635,-0.00408050,0.03676319,0.02024145,0.08930759,0.00930123,-0.30210100,-0.01893003,-0.00672436,0.00531118
2.10000000,0.12757590,0.06010587,-0.24683108,-0.00439791,0.03662953,0.02031680,0.08798923,0.00650793,-0.30088258,-0.01921083,-0.00803825,0.00448479
2.11666667,0.12883517,0.06021397,-0.25186742,-0.00471997,0.03647513,0.02037834,0.08668770,0.00363396,-0.29922520,-0.01945885,-0.00927972,0.00364961
2.13333333,0.13007610,0.06027399,-0.25686798,-0.00504613,0.03630141,0.02042598,0.08540546,0.00068091,-0.29712303,-0.01967412,-0.01043699,0.00280695
2.15000000,0.13129944,0.06028460,-0.26182538,-0.00537586,0.03610992,0.02045960,0.08414500,-0.00234945,-0.29457652,-0.01985648,-0.01149912,0.00195813
2.16666667,0.13250596,0.06024448,-0.26673239,-0.00570858,0.03590242,0.02047915,0.08290883,-0.00545503,-0.29159191,-0.02000582,-0.01245611,0.00110480
2.18333333,0.13369645,0.06015238,-0.27158193,-0.00604375,0.03568080,0.02048457,0.08169965,-0.00863299,-0.28818096,-0.02012202,-0.01329924,0.00024945
2.20000000,0.13487171,0.06000706,-0.27636723,-0.00638081,0.03544706,0.02047589,0.08052010,-0.01188035,-0.28436055,-0.02020501,-0.01402068,-0.00060560
2.21666667,0.13603256,0.05980735,-0.28108191,-0.00671919,0.03520335,0.02045312,0.07937276,-0.01519393,-0.28015216,-0.02025455,-0.01461371,-0.00145830
2.23333333,0.13717982,0.05955212,-0.28571997,-0.00705833,0.03495189,0.02041634,0.07826009,-0.01857036,-0.27558142,-0.02027045,-0.01507247,-0.00230688
2.25000000,0.13831431,0.05924030,-0.29027593,-0.00739764,0.03469499,0.02036562,0.07718445,-0.02200614,-0.27067762,-0.02025249,-0.01539208,-0.00314979
2.26666667,0.13943686,0.05887087,-0.29474487,-0.00773656,0.03443503,0.02030108,0.07614809,-0.02549758,-0.26547323,-0.02020050,-0.01556875,-0.00398574
2.28333333,0.14054827,0.05844287,-0.29912242,-0.00807449,0.03417442,0.02022282,0.07515312,-0.02904082,-0.26000326,-0.02011430,-0.01559955,-0.00481366
2.30000000,0.14164936,0.05795541,-0.30340487,-0.00841086,0.03391563,0.02013097,0.07420148,-0.03263185,-0.25430513,-0.01999362,-0.01548248,-0.00563267
2.31666667,0.14274092,0.05740767,-0.30758915,-0.00874507,0.03366113,0.02002568,0.07329498,-0.03626657,-0.24841777,-0.01983846,-0.01521653,-0.00644213
2.33333333,0.14382375,0.05679891,-0.31167284,-0.00907653,0.03341339,0.01990707,0.07243507,-0.03994068,-0.24238133,-0.01964852,-0.01480141,-0.00724250
2.35000000,0.14489861,0.05612866,-0.31565423,-0.00940449,0.03317489,0.01977525,0.07162306,-0.04363681,-0.23623664,-0.01941330,-0.01423768,-0.00803388
2.36666667,0.14596625,0.05539657,-0.31953229,-0.00972819,0.03294807,0.01963036,0.07086014,-0.04734847,-0.23002490,-0.01913373,-0.01352685,-0.00881627
2.38333333,0.14702739,0.05460236,-0.32330667,-0.01004695,0.03273534,0.01947251,0.07014734,-0.05107287,-0.22378715,-0.01881359,-0.01267099,-0.00958960
2.40000000,0.14808277,0.05374577,-0.32697768,-0.01036014,0.03253907,0.01930182,0.06948552,-0.05480721,-0.21756383,-0.01845622,-0.01167307,-0.01035374
2.41666667,0.14913308,0.05282661,-0.33054632,-0.01066718,0.03236155,0.01911841,0.06887542,-0.05854851,-0.21139448,-0.01806424,-0.01053662,-0.01110851
2.43333333,0.15017900,0.05184476,-0.33401420,-0.01096752,0.03220502,0.01892241,0.06831763,-0.06229376,-0.20531732,-0.01763979,-0.00926593,-0.01185369
2.45000000,0.15122120,0.05080014,-0.33738355,-0.01126064,0.03207163,0.01871393,0.06781252,-0.06603983,-0.19936895,-0.01718445,-0.00786576,-0.01258918
2.46666667,0.15226032,0.04969274,-0.34065717,-0.01154605,0.03196344,0.01849311,0.06736035,-0.06978351,-0.19358388,-0.01669954,-0.00634152,-0.01331477
2.48333333,0.15329701,0.04852261,-0.34383841,-0.01182327,0.03188243,0.01826007,0.06696118,-0.07352145,-0.18799450,-0.01618634,-0.00469906,-0.01403039
2.50000000,0.15433187,0.04728987,-0.34693110,-0.01209184,0.03183045,0.01801494,0.06661495,-0.07725022,-0.18263060,-0.01564566,-0.00294482,-0.01473592
2.51666667,0.15536549,0.04599471,-0.34993953,-0.01235133,0.03180925,0.01775786,0.06632132,-0.08096629,-0.17751934,-0.01507830,-0.00108545,-0.01543140
2.53333333,0.15639845,0.04463740,-0.35286838,-0.01260130,0.03182046,0.01748895,0.06607988,-0.08466599,-0.17268480,-0.01448515,0.00087181,-0.01611682
2.55000000,0.15743129,0.04321825,-0.35572269,-0.01284134,0.03186559,0.01720835,0.06589004,-0.08834561,-0.16814803,-0.01386667,0.00291937,-0.01679222
2.56666667,0.15846455,0.04173766,-0.35850778,-0.01307104,0.03194599,0.01691618,0.06575096,-0.09200129,-0.16392677,-0.01322360,0.00504889,-0.01745773
2.58333333,0.15949873,0.04019612,-0.36122923,-0.01329001,0.03206290,0.01661258,0.06566172,-0.09562910,-0.16003540,-0.01255664,0.00725163,-0.01811347
2.60000000,0.16053430,0.03859415,-0.36389276,-0.01349789,0.03221737,0.01629768,0.06562119,-0.09922505,-0.15648492,-0.01186652,0.00951854,-0.01875957
2.61666667,0.16157173,0.03693239,-0.36650426,-0.01369429,0.03241033,0.01597161,0.06562812,-0.10278503,-0.15328271,-0.01115405,0.01184034,-0.01939616
2.63333333,0.16261143,0.03521153,-0.36906964,-0.01387888,0.03264253,0.01563449,0.06568102,-0.10630493,-0.15043272,-0.01041984,0.01420753,-0.02002342
2.65000000,0.16365380,0.03343233,-0.37159484,-0.01405132,0.03291457,0.01528648,0.06577833,-0.10978049,-0.14793539,-0.00966511,0.01661041,-0.02064141
2.66666667,0.16469922,0.03159563,-0.37408573,-0.01421131,0.03322688,0.01492769,0.06591827,-0.11320749,-0.14578762,-0.00889066,0.01903924,-0.02125026
2.68333333,0.16574801,0.02970235,-0.37654808,-0.01435854,0.03357974,0.01455826,0.06609894,-0.11658161,-0.14398302,-0.00809766,0.02148420,-0.02185005
2.70000000,0.16680047,0.02775346,-0.37898748,-0.01449275,0.03397325,0.01417834,0.06631834,-0.11989856,-0.14251191,-0.00728729,0.02393538,-0.02244107
2.71666667,0.16785689,0.02575003,-0.38140931,-0.01461369,0.03440736,0.01378806,0.06657436,-0.12315404,-0.14136151,-0.00646089,0.02638279,-0.02302358
2.73333333,0.16891749,0.02369318,-0.38381870,-0.01472113,0.03488183,0.01338755,0.06686478,-0.12634372,-0.14051599,-0.00561971,0.02881653,-0.02359789
2.75000000,0.16998247,0.02158409,-0.38622044,-0.01481487,0.03539630,0.01297695,0.06718717,-0.12946329,-0.13995680,-0.00476530,0.03122688,-0.02416401
2.76666667,0.17105201,0.01942415,-0.38861897,-0.01489465,0.03595020,0.01255640,0.06753902,-0.13250211,-0.13966278,-0.00389410,0.03360423,-0.02472201
2.78333333,0.17212624,0.01721481,-0.39101833,-0.01496024,0.03654285,0.01212605,0.06791766,-0.13545367,-0.13961040,-0.00300729,0.03593919,-0.02527162
2.80000000,0.17320524,0.01495759,-0.39342215,-0.01501145,0.03717339,0.01168607,0.06832031,-0.13831449,-0.13977410,-0.00210828,0.03822273,-0.02581251
2.81666667,0.17428907,0.01265407,-0.39583356,-0.01504816,0.03784082,0.01123661,0.06874404,-0.14108125,-0.14012637,-0.00120027,0.04044600,-0.02634465
